"Code INSEE","Code Postal",Commune,Département,Région,Statut,"Altitude Moyenne",Superficie,Population,geo_point_2d,geo_shape,"ID Geogla","Code Commune","Code Canton","Code Arrondissement","Code Département","Code Région"
76627,76170,SAINT-NICOLAS-DE-LA-TAILLE,SEINE-MARITIME,HAUTE-NORMANDIE,"Commune simple",94.0,930.0,1.4,"49.5142461624, 0.469748142388","{""type"": ""Polygon"", ""coordinates"": [[[0.466267182874641, 49.4869966743025], [0.462212463022559, 49.50063377906931], [0.447543427863114, 49.521340029021246], [0.446527296681192, 49.52761293827098], [0.454263078477654, 49.53012243910246], [0.494478216212847, 49.53009675493414], [0.503543574763424, 49.52775706405569], [0.4934986147663, 49.52922230656091], [0.484658351210492, 49.52582024214288], [0.481801931052819, 49.5192779035783], [0.491413043117005, 49.51223875062296], [0.49055487884349, 49.508885016423875], [0.466267182874641, 49.4869966743025]]]}",22343,627,33,2,76,23
64201,64190,DOGNEN,PYRENEES-ATLANTIQUES,AQUITAINE,"Commune simple",162.0,680.0,0.2,"43.2890538791, -0.732627601607","{""type"": ""Polygon"", ""coordinates"": [[[-0.722229068490174, 43.272921500758414], [-0.726458180002766, 43.27371221199497], [-0.72890844536194, 43.26491031732937], [-0.732849328597476, 43.26354039082723], [-0.743337985099606, 43.268508525161145], [-0.737493921510098, 43.27360098221583], [-0.748548562776238, 43.287617867508644], [-0.744037444748861, 43.3001572296138], [-0.717530789801126, 43.312446783522475], [-0.71276408040401, 43.30469468273755], [-0.717965743733148, 43.299310536404455], [-0.730361774771384, 43.29594735146912], [-0.728538912258187, 43.28625717745407], [-0.722229068490174, 43.272921500758414]]]}",5497,201,24,2,64,72
22057,22290,"LE FAOUET",COTES-D'ARMOR,BRETAGNE,"Commune simple",68.0,768.0,0.3,"48.6788862743, -3.07342665968","{""type"": ""Polygon"", ""coordinates"": [[[-3.054055974199568, 48.67056503137611], [-3.06714264733945, 48.67499546488662], [-3.07856340078635, 48.665219812454886], [-3.097315808560987, 48.66812144503763], [-3.100236132193039, 48.67084963325613], [-3.100759784061921, 48.6775438408237], [-3.095943619805106, 48.68342906756952], [-3.058099662390472, 48.69355250851481], [-3.057323824813476, 48.68839586965171], [-3.045262410875118, 48.68554500701424], [-3.043929654447304, 48.68015499540667], [-3.048350990292402, 48.675753621419844], [-3.054055974199568, 48.67056503137611]]]}",5618,057,20,4,22,53
63467,63620,VOINGT,PUY-DE-DOME,AUVERGNE,"Commune simple",749.0,663.0,0.1,"45.8061372767, 2.54054574233","{""type"": ""Polygon"", ""coordinates"": [[[2.524223569113948, 45.787058708102705], [2.522266281862579, 45.79013017167601], [2.528491399137295, 45.795244207104474], [2.524247496956338, 45.8081936958479], [2.527615602097848, 45.81787027549176], [2.55068210822292, 45.82093607656814], [2.562751422339287, 45.80450421858419], [2.547596024197111, 45.79675419357998], [2.524223569113948, 45.787058708102705]]]}",27286,467,29,4,63,83
88484,88220,UZEMAIN,VOSGES,LORRAINE,"Commune simple",371.0,2759.0,1.1,"48.1015554236, 6.34403529547","{""type"": ""Polygon"", ""coordinates"": [[[6.368430569042875, 48.0706863919083], [6.344165590422143, 48.07395399551172], [6.327393087615673, 48.0812111463534], [6.298186652684161, 48.08100595609598], [6.305651587466432, 48.08560614099009], [6.310118402330978, 48.095333794822544], [6.302643357665166, 48.11750110974074], [6.322091489386276, 48.123051818853824], [6.340599357376694, 48.119196322122185], [6.349956383148585, 48.120182633348776], [6.346544895045338, 48.12642196498782], [6.353971599642876, 48.13088523968175], [6.356522164289298, 48.13736033781944], [6.368621651194537, 48.12727918999796], [6.387180796044729, 48.12403633409681], [6.39131508483245, 48.125781834873095], [6.371890617652324, 48.105776946744186], [6.367541975006255, 48.092400242500524], [6.37730191262374, 48.09176054254044], [6.372836415693462, 48.09004209868268], [6.37472565851106, 48.080044435256006], [6.368430569042875, 48.0706863919083]]]}",14091,484,29,1,88,41
15227,15100,SERIERS,CANTAL,AUVERGNE,"Commune simple",979.0,1252.0,0.1,"44.97204752, 3.03247148385","{""type"": ""Polygon"", ""coordinates"": [[[3.062997300764497, 44.95652147411493], [3.05341084395516, 44.95661652775851], [3.04558356194605, 44.952523359640324], [3.028586268062845, 44.96468394233425], [3.01022182296234, 44.963363609010976], [2.998262172231446, 44.975347946791764], [3.011837800141691, 44.98866380338512], [3.030248829413667, 44.990335013517495], [3.067533779038827, 44.964406007235404], [3.068887044389867, 44.961352938545325], [3.062997300764497, 44.95652147411493]]]}",14212,227,20,3,15,83
26152,26310,JONCHERES,DROME,RHONE-ALPES,"Commune simple",1078.0,1632.0,0.0,"44.5654041673, 5.40190869751","{""type"": ""Polygon"", ""coordinates"": [[[5.382588237999927, 44.535651091221865], [5.381521498571591, 44.56260336611735], [5.380993898635678, 44.586527082020694], [5.388202631529333, 44.589496753690284], [5.401549450285594, 44.58533454058088], [5.415592110539987, 44.58481217558879], [5.437029292247745, 44.570795150163974], [5.439209905473772, 44.569648186036865], [5.433162564731385, 44.56469282176887], [5.423712460009877, 44.56525191737138], [5.415293735837676, 44.5495847951137], [5.402250937929033, 44.54616772175998], [5.39039568089617, 44.53566239257208], [5.382588237999927, 44.535651091221865]]]}",1067,152,14,1,26,82
61044,61430,BERJOU,ORNE,BASSE-NORMANDIE,"Commune simple",181.0,894.0,0.5,"48.8487660558, -0.478406645322","{""type"": ""Polygon"", ""coordinates"": [[[-0.452615719743323, 48.84541218862314], [-0.462866778567636, 48.83835523418694], [-0.482351024949676, 48.83422439221218], [-0.501927558877712, 48.83800053836113], [-0.510239232099503, 48.845786742963924], [-0.509979090660543, 48.845974424119035], [-0.495536307096286, 48.84904416927315], [-0.497093294669141, 48.85577719989508], [-0.477620018241747, 48.85936072656689], [-0.469371127631732, 48.8680350295253], [-0.459383457922146, 48.86763116334421], [-0.456829957949412, 48.86472540493561], [-0.455698098828424, 48.86144545858025], [-0.466756810460349, 48.85500414413176], [-0.452615719743323, 48.84541218862314]]]}",26956,044,04,2,61,25
21122,21150,BUSSY-LE-GRAND,COTE-D'OR,BOURGOGNE,"Commune simple",371.0,2970.0,0.3,"47.5762719733, 4.52287854456","{""type"": ""Polygon"", ""coordinates"": [[[4.521651618667751, 47.539520379740274], [4.513399616076656, 47.54343608130002], [4.514456057271993, 47.55021966714186], [4.508670283075502, 47.55960376246914], [4.495949513937376, 47.56510634748878], [4.476126599883924, 47.565466905525405], [4.47465697491518, 47.570536102413406], [4.486838858874894, 47.597173891063406], [4.516152057996908, 47.59829128526526], [4.54201503093049, 47.60755853641577], [4.543920347795121, 47.60070918957207], [4.559933407757689, 47.59160140321255], [4.567835105167874, 47.58241150734102], [4.562581115010034, 47.56974269976829], [4.551082409937112, 47.56270271587979], [4.538517658780977, 47.54716776939723], [4.521651618667751, 47.539520379740274]]]}",2163,122,36,3,21,26
36200,36200,SAINT-MARCEL,INDRE,CENTRE,"Commune simple",148.0,1782.0,1.6,"46.6083971335, 1.52347471994","{""type"": ""Polygon"", ""coordinates"": [[[1.543201350709934, 46.58990144157188], [1.508674273530278, 46.5965987541342], [1.496553596127982, 46.60308669906949], [1.466487506789607, 46.60400302474563], [1.467392765654757, 46.609905074090335], [1.480485675576637, 46.61931960445758], [1.487079361886337, 46.614399542395866], [1.51926299512552, 46.62038562627574], [1.522954550135157, 46.622585672155154], [1.523245131156986, 46.63258591757962], [1.539424458326204, 46.62501220925235], [1.547627958636838, 46.616407844359664], [1.566766058990375, 46.612281022600925], [1.574077433420847, 46.607563162382675], [1.543201350709934, 46.58990144157188]]]}",7478,200,03,2,36,24
47128,47240,LAFOX,LOT-ET-GARONNE,AQUITAINE,"Commune simple",53.0,511.0,1.2,"44.1653179706, 0.699221003684","{""type"": ""Polygon"", ""coordinates"": [[[0.71624667615594, 44.15612334944752], [0.671673579881048, 44.16184032552013], [0.67646443209231, 44.17071244909753], [0.68556072763915, 44.17099482678141], [0.693873201595161, 44.17363718411479], [0.706369586151503, 44.16966707504161], [0.723781029305459, 44.173487543244335], [0.723794719343014, 44.16533876863204], [0.716715942049097, 44.16249927567097], [0.71624667615594, 44.15612334944752]]]}",18747,128,29,1,47,72
50646,50260,"LE VRETOT",MANCHE,BASSE-NORMANDIE,"Commune simple",56.0,2094.0,0.6,"49.4513916939, -1.71372349735","{""type"": ""Polygon"", ""coordinates"": [[[-1.747783427925648, 49.42422189158307], [-1.747259809448382, 49.43963988089292], [-1.739848018240159, 49.44776421363903], [-1.749491607864373, 49.46216173938599], [-1.73998437078682, 49.468270070972856], [-1.741523009838276, 49.47356712856936], [-1.740803045401723, 49.47400050754564], [-1.726421475639801, 49.47116855316538], [-1.697126559182882, 49.47232707589181], [-1.690792086648429, 49.46710757539166], [-1.680342971651602, 49.465837491431245], [-1.674271436771222, 49.452998971096584], [-1.673798410791199, 49.44050210471031], [-1.728594161381896, 49.430358443393224], [-1.747783427925648, 49.42422189158307]]]}",6111,646,07,2,50,25
59027,59494,AUBRY-DU-HAINAUT,NORD,NORD-PAS-DE-CALAIS,"Commune simple",37.0,428.0,1.5,"50.3759590091, 3.4522066329","{""type"": ""Polygon"", ""coordinates"": [[[3.468203266414748, 50.35789752770579], [3.454445791683117, 50.36364992847424], [3.447638119821402, 50.37309253950502], [3.433831737112203, 50.378806764657796], [3.435449074942636, 50.38564203573668], [3.451969455514611, 50.39433579925879], [3.451231970362769, 50.38410407103419], [3.461091607488274, 50.381338445519646], [3.460487805517101, 50.375173012754004], [3.471137159470955, 50.362501025229605], [3.468203266414748, 50.35789752770579]]]}",12016,027,66,6,59,31
57532,57420,PAGNY-LES-GOIN,MOSELLE,LORRAINE,"Commune simple",237.0,518.0,0.2,"48.9670452807, 6.21991401987","{""type"": ""Polygon"", ""coordinates"": [[[6.236458289123886, 48.95943565557452], [6.229277058558, 48.95538141712195], [6.217421238627098, 48.959237253932365], [6.203318899830963, 48.957275077405924], [6.200906900668737, 48.97181106066971], [6.205518671718996, 48.97100385441348], [6.214455780343264, 48.97780229591822], [6.238130394344338, 48.976400216764134], [6.233476231086713, 48.96510507625427], [6.236458289123886, 48.95943565557452]]]}",21916,532,33,4,57,41
32070,32400,CAHUZAC-SUR-ADOUR,GERS,MIDI-PYRENEES,"Commune simple",124.0,671.0,0.2,"43.6366732371, -0.0272638825571","{""type"": ""Polygon"", ""coordinates"": [[[-0.040686822984498, 43.62475412023815], [-0.043258332381192, 43.627662605282474], [-0.043286771882543, 43.64080843073935], [-0.039749229987814, 43.64704856027959], [-0.029113352006805, 43.65345060389736], [-0.016319470356628, 43.64340617502966], [-0.006668725740714, 43.63316545644371], [-0.007808661036617, 43.62701094709369], [-0.040686822984498, 43.62475412023815]]]}",3288,070,23,3,32,73
69202,69110,SAINTE-FOY-LES-LYON,RHONE,RHONE-ALPES,"Chef-lieu canton",263.0,684.0,22.0,"45.7359781395, 4.79343173908","{""type"": ""Polygon"", ""coordinates"": [[[4.780110200153863, 45.7228872476685], [4.771760348933965, 45.72878337201602], [4.780721037099251, 45.73706387595141], [4.777466807170912, 45.74706813664258], [4.786824583129577, 45.745623211591074], [4.80482485493119, 45.750812939854065], [4.81348672101376, 45.7477646380285], [4.802864737990375, 45.723066023254276], [4.780110200153863, 45.7228872476685]]]}",31291,202,50,1,69,82
18225,18270,SAINT-MAUR,CHER,CENTRE,"Commune simple",268.0,2607.0,0.3,"46.568652329, 2.28797208225","{""type"": ""Polygon"", ""coordinates"": [[[2.286203354416963, 46.53201744530566], [2.249887926517379, 46.5436444954651], [2.261994618629828, 46.548774915806185], [2.265684578718762, 46.554858884643366], [2.254139085800341, 46.57153315696467], [2.260686333787316, 46.574970420573415], [2.260530481445587, 46.5845234675045], [2.269889384224161, 46.58589820769873], [2.273609348390434, 46.60173415783279], [2.279261792467942, 46.592206854285905], [2.284181529131105, 46.59157135704503], [2.297561661170305, 46.59627360683808], [2.307212937867815, 46.60364418338662], [2.312183360692579, 46.603187880517645], [2.311560162334443, 46.5997803713792], [2.321636946636563, 46.593132006523646], [2.321264076895335, 46.572752172890354], [2.310962840191118, 46.56544183748688], [2.304187076857438, 46.5501017763732], [2.286203354416963, 46.53201744530566]]]}",4105,225,09,2,18,24
50457,50390,SAINTE-COLOMBE,MANCHE,BASSE-NORMANDIE,"Commune simple",20.0,509.0,0.2,"49.4151457162, -1.51172159828","{""type"": ""Polygon"", ""coordinates"": [[[-1.494218085113014, 49.41382651622445], [-1.499760883155138, 49.408254611355346], [-1.512917733070604, 49.40315457549498], [-1.527356410176258, 49.40465831211429], [-1.526373039152243, 49.41747949614772], [-1.526638544501864, 49.42332149131966], [-1.513741992126993, 49.42797191265998], [-1.501755443929085, 49.42222481825246], [-1.491403347889749, 49.42125937956183], [-1.491502306444664, 49.416385208235305], [-1.494218085113014, 49.41382651622445]]]}",31032,457,41,2,50,25
42206,42330,SAINT-BONNET-LES-OULES,LOIRE,RHONE-ALPES,"Commune simple",468.0,1241.0,1.5,"45.5412626706, 4.33171249228","{""type"": ""Polygon"", ""coordinates"": [[[4.344907840813316, 45.515349078479645], [4.313463170169092, 45.52580789062561], [4.31117111412511, 45.5421354376789], [4.308930589861059, 45.555814598487146], [4.32074102952894, 45.560818848428305], [4.328925899921654, 45.55783144340259], [4.355194828952469, 45.56416423928195], [4.359923915157738, 45.562513048201545], [4.34456525132091, 45.54510003022232], [4.349514407843984, 45.52146293240963], [4.344907840813316, 45.515349078479645]]]}",26247,206,23,1,42,82
77470,77220,TOURNAN-EN-BRIE,SEINE-ET-MARNE,ILE-DE-FRANCE,"Chef-lieu canton",108.0,1550.0,8.1,"48.739865817, 2.77820566994","{""type"": ""Polygon"", ""coordinates"": [[[2.785880254414447, 48.71646229319389], [2.755210329898152, 48.729256187751666], [2.737982942856056, 48.75668777956639], [2.742100718537976, 48.76573572960854], [2.750921046160523, 48.76201294727727], [2.757372006336728, 48.752681417265336], [2.771509983420906, 48.74826622545236], [2.790880112622791, 48.75095497732986], [2.795820787556884, 48.75704350874759], [2.811794650872296, 48.74837249406821], [2.817511758680304, 48.73531287771071], [2.81431129309669, 48.72910193085089], [2.799529726856389, 48.72991448433314], [2.785880254414447, 48.71646229319389]]]}",17722,470,28,2,77,11
41080,41400,FAVEROLLES-SUR-CHER,LOIR-ET-CHER,CENTRE,"Commune simple",103.0,1548.0,1.3,"47.3121076909, 1.18291506332","{""type"": ""Polygon"", ""coordinates"": [[[1.215691238694277, 47.29239363843175], [1.215273642975701, 47.28902845121528], [1.197231007270558, 47.284418222818985], [1.182432164247373, 47.28492572833547], [1.174128806696052, 47.28860440734894], [1.159719189160537, 47.29779585381098], [1.168671198211783, 47.313984014179184], [1.160445796305009, 47.32257058286244], [1.160260694803569, 47.332995135837436], [1.169397546642593, 47.33578690266693], [1.182854892297231, 47.34128396807149], [1.198352305367735, 47.34331730445504], [1.198965946159557, 47.32621806422065], [1.189753382447563, 47.307218958198455], [1.202467343888262, 47.29679997775812], [1.215691238694277, 47.29239363843175]]]}",29204,080,13,1,41,24
