"Code INSEE","Code Postal",Commune,Département,Région,Statut,"Altitude Moyenne",Superficie,Population,geo_point_2d,geo_shape,"ID Geogla","Code Commune","Code Canton","Code Arrondissement","Code Département","Code Région"
08147,08310,DRICOURT,ARDENNES,CHAMPAGNE-ARDENNE,"Commune simple",131.0,732.0,0.1,"49.3935675536, 4.51560795965","{""type"": ""Polygon"", ""coordinates"": [[[4.49552122580346, 49.375226243974545], [4.495219481248824, 49.39710296439491], [4.541752529950239, 49.412871753619925], [4.549151165891312, 49.40964873875499], [4.532381296942307, 49.40215783240972], [4.531691827218087, 49.3924033110258], [4.51303296939583, 49.37798416041569], [4.49552122580346, 49.375226243974545]]]}",29609,147,14,4,08,21
38161,38260,FARAMANS,ISERE,RHONE-ALPES,"Commune simple",380.0,1076.0,0.9,"45.3879958398, 5.15388883556","{""type"": ""Polygon"", ""coordinates"": [[[5.160105385427006, 45.373865853966684], [5.147419163958278, 45.36935366544444], [5.133015884498603, 45.37766385137978], [5.123052698165737, 45.38887864188188], [5.134986735773732, 45.3987135953711], [5.144516918786813, 45.39750471556969], [5.172388678075956, 45.40303017043964], [5.186686852254764, 45.40145492958594], [5.176373124851455, 45.386234100687936], [5.160105385427006, 45.373865853966684]]]}",13326,161,07,3,38,82
87006,87360,AZAT-LE-RIS,HAUTE-VIENNE,LIMOUSIN,"Commune simple",220.0,5628.0,0.3,"46.3077799359, 1.05737198508","{""type"": ""Polygon"", ""coordinates"": [[[1.060649701418831, 46.24822285210139], [1.048762829526185, 46.25388355946039], [1.039588395786999, 46.27366862768926], [1.030888068354801, 46.27684227287277], [1.023588940440049, 46.28579544914484], [1.005886739378046, 46.280973998645784], [1.003748071271907, 46.29116920375978], [1.009553302572811, 46.29661233243422], [1.009902556145071, 46.306661919221185], [1.021178372138669, 46.31329875945029], [1.026219505958869, 46.32309633992039], [1.027162799062563, 46.34344266273322], [1.048636551255906, 46.356548806973386], [1.050157489182701, 46.362780947008005], [1.077290629280034, 46.35854882664549], [1.074496156862843, 46.34850349001991], [1.095492254466952, 46.334246288747494], [1.098679194537473, 46.327859257214314], [1.107542254633674, 46.325358632887706], [1.08869505105982, 46.30176902538637], [1.096904713789079, 46.29328643213524], [1.098603776896147, 46.27617377505153], [1.094702513087542, 46.27816224147263], [1.070174383940468, 46.262373395707655], [1.061257638049995, 46.25488976041635], [1.060649701418831, 46.24822285210139]]]}",5385,006,08,1,87,74
62200,62149,CAMBRIN,PAS-DE-CALAIS,NORD-PAS-DE-CALAIS,"Chef-lieu canton",24.0,179.0,1.0,"50.5116047377, 2.73659179875","{""type"": ""Polygon"", ""coordinates"": [[[2.736632271083064, 50.50055596118004], [2.737563014124906, 50.50289170814683], [2.730532961531345, 50.50422300995474], [2.728454175243065, 50.519100536785906], [2.738811392825885, 50.51998448973748], [2.745875266452564, 50.515134283293534], [2.740884581387637, 50.50287177621036], [2.736632271083064, 50.50055596118004]]]}",21403,200,17,2,62,31
29182,29620,PLOUEGAT-GUERAND,FINISTERE,BRETAGNE,"Commune simple",75.0,1744.0,1.1,"48.621971426, -3.6705039462","{""type"": ""Polygon"", ""coordinates"": [[[-3.640602588307928, 48.5960564629431], [-3.649513992141538, 48.59250663773746], [-3.679546056344615, 48.59760082265034], [-3.684386519871786, 48.60352135698415], [-3.683946053219262, 48.613909658613856], [-3.686602691145884, 48.61690170567622], [-3.696482397612223, 48.618349355676585], [-3.699358775674874, 48.631963132361854], [-3.684471234625626, 48.64609853585567], [-3.682845202201729, 48.65638157803754], [-3.663535567297965, 48.65380036848348], [-3.654181106924139, 48.61729567061161], [-3.64898045705891, 48.611628959861335], [-3.639880217313979, 48.60911388825236], [-3.640602588307928, 48.5960564629431]]]}",1557,182,19,3,29,53
39281,39300,"LE LATET",JURA,FRANCHE-COMTE,"Commune simple",653.0,432.0,0.1,"46.8031363333, 5.94173064599","{""type"": ""Polygon"", ""coordinates"": [[[5.962472578973406, 46.79358868296968], [5.944244487470548, 46.79856222593173], [5.930586999358148, 46.79518109180427], [5.922335887541442, 46.79836453175966], [5.920190269077879, 46.802617763767046], [5.929594924307158, 46.81372215527244], [5.964291135589662, 46.80501185816075], [5.962472578973406, 46.79358868296968]]]}",14707,281,06,2,39,43
09240,09400,QUIE,ARIEGE,MIDI-PYRENEES,"Commune simple",660.0,249.0,0.3,"42.8425853909, 1.58955333024","{""type"": ""Polygon"", ""coordinates"": [[[1.592155116964194, 42.83077411841107], [1.588868934298141, 42.83426540714173], [1.586208300268298, 42.84015715823281], [1.577293306829839, 42.840893705732], [1.582569067043625, 42.850568782541664], [1.58688569727787, 42.85200175340076], [1.595096368643399, 42.8486110182584], [1.599899632511917, 42.838987664183705], [1.592155116964194, 42.83077411841107]]]}",19654,240,18,1,09,73
63152,63390,ESPINASSE,PUY-DE-DOME,AUVERGNE,"Commune simple",696.0,2399.0,0.3,"46.0340938449, 2.71073825365","{""type"": ""Polygon"", ""coordinates"": [[[2.725045502016142, 46.00904185947203], [2.705304910552826, 46.02236464110297], [2.68641457201223, 46.020945195363176], [2.679449163155045, 46.01620709417993], [2.673980726042164, 46.020766033406666], [2.673140081438175, 46.0295434819047], [2.674868459458629, 46.036779460488525], [2.673723070666391, 46.05113012293601], [2.687460545719759, 46.05980458933544], [2.706291608976915, 46.06029615795604], [2.704380881093352, 46.05720248915854], [2.730537764499597, 46.04864989979302], [2.74303347004002, 46.03420793118028], [2.751285277225171, 46.030687384781736], [2.751666704809948, 46.0206566936001], [2.759645995985143, 46.01679275703227], [2.74326253384265, 46.0100661374626], [2.733936253220177, 46.01180959904015], [2.725045502016142, 46.00904185947203]]]}",30830,152,42,4,63,83
14053,14620,BEAUMAIS,CALVADOS,BASSE-NORMANDIE,"Commune simple",66.0,1065.0,0.2,"48.8992282698, -0.0710822591803","{""type"": ""Polygon"", ""coordinates"": [[[-0.076378971989197, 48.87976706455598], [-0.095744541377216, 48.89059848285778], [-0.099912629160225, 48.90764421197491], [-0.086286764767789, 48.91246905513364], [-0.044864003308892, 48.91088372015813], [-0.034628466814724, 48.89831933774946], [-0.049244457190432, 48.89523904051447], [-0.076378971989197, 48.87976706455598]]]}",16056,053,25,2,14,25
80411,80800,"LE HAMEL",SOMME,PICARDIE,"Commune simple",63.0,913.0,0.5,"49.8958798781, 2.57277507788","{""type"": ""Polygon"", ""coordinates"": [[[2.560839207491257, 49.87108903386865], [2.555055403318301, 49.89836000915962], [2.5624881183212, 49.90736115790679], [2.564680674461764, 49.91774457407046], [2.574266362490536, 49.917751371108245], [2.589913580684745, 49.90964812774551], [2.604216883851867, 49.90382022716353], [2.596830418775945, 49.90217910083327], [2.58629637953395, 49.90285358730285], [2.584569675300041, 49.88603083735371], [2.571399142558147, 49.87155775129715], [2.560839207491257, 49.87108903386865]]]}",7320,411,18,2,80,22
50170,50480,ECOQUENEAUVILLE,MANCHE,BASSE-NORMANDIE,"Commune simple",21.0,359.0,0.1,"49.4001175585, -1.29251665338","{""type"": ""Polygon"", ""coordinates"": [[[-1.274090942604691, 49.39104106167026], [-1.300354773825107, 49.39277386381333], [-1.309332027079128, 49.40380536630074], [-1.303672089709232, 49.40886792065301], [-1.294315216938341, 49.41097396682177], [-1.279233362647913, 49.40081489642512], [-1.274090942604691, 49.39104106167026]]]}",24770,170,37,2,50,25
08416,08300,SEUIL,ARDENNES,CHAMPAGNE-ARDENNE,"Commune simple",108.0,1171.0,0.2,"49.474185421, 4.45289966908","{""type"": ""Polygon"", ""coordinates"": [[[4.457246332856941, 49.45367987007614], [4.428085818208696, 49.44884036982655], [4.424371097025872, 49.45112247070141], [4.42124660900302, 49.455815647613974], [4.417954176929084, 49.45443392890726], [4.419924109765491, 49.46036175325054], [4.43994261521634, 49.46507851835875], [4.437590958554695, 49.471740484775076], [4.441257082760352, 49.48197150737058], [4.455987374672901, 49.49642957879446], [4.461055616609056, 49.496062970473545], [4.476638091098176, 49.504287829758525], [4.480524299758746, 49.502154996478055], [4.471765653479987, 49.47342464995465], [4.458284036022469, 49.46353768396109], [4.457246332856941, 49.45367987007614]]]}",19036,416,23,2,08,21
61330,61370,PLANCHES,ORNE,BASSE-NORMANDIE,"Commune simple",272.0,1258.0,0.2,"48.6898504724, 0.377530769995","{""type"": ""Polygon"", ""coordinates"": [[[0.390201399748744, 48.665216361659745], [0.386344113818661, 48.66301690401016], [0.372940454764917, 48.672639782672135], [0.368123271610847, 48.672236512877475], [0.363016292379012, 48.66653481422499], [0.355740713993393, 48.68170905706455], [0.364625469934679, 48.68852049871749], [0.350970467492859, 48.70074523582758], [0.355947548814432, 48.70717331466908], [0.37700435089715, 48.70782726989584], [0.397402359284942, 48.712431791996714], [0.400919849302432, 48.700224490392685], [0.396391950747695, 48.6947800992686], [0.391173032127641, 48.694756017771105], [0.396043805552001, 48.68157933855273], [0.390201399748744, 48.665216361659745]]]}",1987,330,21,2,61,25
38002,38190,"LES ADRETS",ISERE,RHONE-ALPES,"Commune simple",1266.0,1627.0,0.9,"45.2586070645, 5.99155979387","{""type"": ""Polygon"", ""coordinates"": [[[6.033032340603697, 45.24157099102094], [6.021901259685994, 45.234817131313896], [5.996103340309409, 45.24434260417576], [5.985307592756304, 45.25139865185912], [5.952648527072892, 45.258105302503104], [5.950878538495657, 45.269496409845466], [5.945684241234787, 45.274553209027594], [5.957505734894039, 45.27847607609705], [5.970693401411132, 45.27710819681302], [5.97905476252908, 45.279291556653824], [6.000889180943529, 45.265957234535705], [6.031334353991845, 45.2570257668163], [6.033032340603697, 45.24157099102094]]]}",5137,002,10,1,38,82
03067,03220,CHATELPERRON,ALLIER,AUVERGNE,"Commune simple",284.0,2063.0,0.1,"46.3968658739, 3.63313760873","{""type"": ""Polygon"", ""coordinates"": [[[3.61836349161485, 46.368522787879684], [3.61097941224, 46.38757199426588], [3.600239152965431, 46.39427461968661], [3.608905955871228, 46.40236013773642], [3.610359676043696, 46.4124738777853], [3.618878807541605, 46.42092863094372], [3.621464067520206, 46.42727203793566], [3.625941581308172, 46.428211104699365], [3.645835329552286, 46.418969347743534], [3.649648289625308, 46.42098282676223], [3.656490448967828, 46.416072026517526], [3.654131667958593, 46.40610810045347], [3.663849768147551, 46.38740272337503], [3.661639655009568, 46.384353869745205], [3.653762569352193, 46.376357836556046], [3.632549879977159, 46.369129377813806], [3.623311172020462, 46.368910086935124], [3.61836349161485, 46.368522787879684]]]}",5257,067,14,3,03,83
62324,62580,FARBUS,PAS-DE-CALAIS,NORD-PAS-DE-CALAIS,"Commune simple",85.0,358.0,0.5,"50.3602196651, 2.82681103336","{""type"": ""Polygon"", ""coordinates"": [[[2.826996638060235, 50.349093878718186], [2.807091026031124, 50.36260298363937], [2.834206634012148, 50.371081435538905], [2.838871468284277, 50.36967811696092], [2.837052442428862, 50.350490167451504], [2.826996638060235, 50.349093878718186]]]}",22367,324,45,1,62,31
49100,49700,CIZAY-LA-MADELEINE,MAINE-ET-LOIRE,"PAYS DE LA LOIRE","Commune simple",64.0,1931.0,0.5,"47.1826312611, -0.184989396034","{""type"": ""Polygon"", ""coordinates"": [[[-0.175624537110622, 47.14791140552791], [-0.197254061500379, 47.159191182487376], [-0.203361203967593, 47.16747391822493], [-0.200908505216159, 47.173551630059556], [-0.202162782219906, 47.18730258816173], [-0.209710205549154, 47.19174285471731], [-0.20926136210175, 47.19862108078673], [-0.216695683354676, 47.20290188374525], [-0.208186570851552, 47.216950511478245], [-0.192116824521923, 47.21067297229078], [-0.182968732268896, 47.21137524992594], [-0.176658305668587, 47.20662002449188], [-0.180881656185811, 47.199115852839626], [-0.164977518528915, 47.191460667647746], [-0.162072603049543, 47.18498975831127], [-0.150555176434968, 47.17924006492958], [-0.158704112968985, 47.167232818856355], [-0.168816242979638, 47.16126195610313], [-0.168403807977561, 47.15201080948477], [-0.175624537110622, 47.14791140552791]]]}",5524,100,20,3,49,52
51415,51240,OMEY,MARNE,CHAMPAGNE-ARDENNE,"Commune simple",125.0,401.0,0.2,"48.8508163201, 4.5057348075","{""type"": ""Polygon"", ""coordinates"": [[[4.496593688666843, 48.83624550637201], [4.47851087824091, 48.84533040111038], [4.478585020269331, 48.84842371811473], [4.522209321328, 48.86092817918312], [4.529340458749806, 48.8660812425224], [4.535897916555277, 48.86190460521865], [4.522475606108197, 48.85138121895056], [4.50036644311049, 48.842341803961055], [4.496593688666843, 48.83624550637201]]]}",17648,415,16,1,51,21
47233,47180,SAINTE-BAZEILLE,LOT-ET-GARONNE,AQUITAINE,"Commune simple",31.0,2079.0,3.0,"44.5304887615, 0.103191443155","{""type"": ""Polygon"", ""coordinates"": [[[0.108630989361602, 44.50056644309966], [0.086918499901883, 44.505940517340925], [0.074606897506998, 44.519073174091346], [0.079143306267522, 44.531661026976735], [0.072263208861072, 44.54023493237445], [0.074105442916941, 44.54624742129505], [0.076436893990435, 44.5489036556608], [0.085146248590397, 44.54857548033282], [0.090247420599828, 44.560565238404976], [0.094891350412258, 44.55137279141915], [0.099147917575548, 44.550178518717665], [0.111904102941473, 44.54757630556131], [0.121988905991493, 44.55361407447456], [0.133738337408343, 44.55470351186823], [0.137861573239974, 44.543207860693656], [0.123150620587714, 44.52242166250461], [0.124894915227141, 44.51932326936527], [0.108630989361602, 44.50056644309966]]]}",20391,233,38,2,47,72
27161,27180,CLAVILLE,EURE,HAUTE-NORMANDIE,"Commune simple",144.0,1777.0,1.0,"49.0485570128, 1.01887133225","{""type"": ""Polygon"", ""coordinates"": [[[1.012236728753982, 49.021377655955696], [0.981859985032652, 49.04252098853232], [0.99068273052471, 49.04999947955549], [0.994933941588562, 49.05188741002234], [0.993233483214067, 49.06507181509859], [1.005714957427601, 49.07082013588704], [1.025911644853665, 49.07177424822171], [1.038868817338429, 49.05819826215368], [1.054184450673425, 49.056711428325904], [1.057149698459453, 49.05390824175806], [1.061983606599413, 49.0439306955346], [1.048376625069572, 49.03938402875093], [1.038142713427237, 49.03939715515954], [1.025313168833088, 49.0339160762328], [1.017369980527993, 49.02161545989696], [1.012236728753982, 49.021377655955696]]]}",7527,161,38,3,27,23
89226,89800,LIGNORELLES,YONNE,BOURGOGNE,"Commune simple",201.0,1139.0,0.2,"47.8591784948, 3.72515040743","{""type"": ""Polygon"", ""coordinates"": [[[3.750745516540852, 47.838560016183585], [3.725873454716361, 47.83511644134601], [3.717502296835723, 47.84379929649098], [3.707644260691734, 47.84546124223196], [3.706913156237985, 47.845780661568064], [3.713275986337081, 47.86261765333017], [3.708318672999797, 47.8760039619857], [3.703792783543697, 47.87770521559324], [3.711642307318873, 47.89042904380312], [3.716608477732336, 47.88956182707666], [3.728005085187444, 47.88047358252524], [3.725895634472236, 47.87394352814705], [3.736991779477512, 47.867655227284], [3.745726630198744, 47.845774331297875], [3.752190199474494, 47.841457884845234], [3.750745516540852, 47.838560016183585]]]}",27717,226,20,1,89,26
11172,11200,HOMPS,AUDE,LANGUEDOC-ROUSSILLON,"Commune simple",44.0,309.0,0.7,"43.2673621854, 2.72098282202","{""type"": ""Polygon"", ""coordinates"": [[[2.711733498985198, 43.25987199428921], [2.708919277867132, 43.273654535484326], [2.71773697395208, 43.27555799505248], [2.740771741248519, 43.264578224332226], [2.711733498985198, 43.25987199428921]]]}",27849,172,19,3,11,91
59372,59127,MALINCOURT,NORD,NORD-PAS-DE-CALAIS,"Commune simple",135.0,1030.0,0.5,"50.0351942091, 3.32471130413","{""type"": ""Polygon"", ""coordinates"": [[[3.337102093590291, 50.01740142687856], [3.327668890034821, 50.0158551696132], [3.309304239194445, 50.019351964398936], [3.310123562751258, 50.03484355549342], [3.300201174853765, 50.045322929492514], [3.306428036030923, 50.05331909195978], [3.33079421526144, 50.05275282300501], [3.345300092598697, 50.03815360155121], [3.342926889984215, 50.0357172306641], [3.350214249352637, 50.032858390197305], [3.351670669097786, 50.02972855273654], [3.343616054571627, 50.026266443172574], [3.337102093590291, 50.01740142687856]]]}",14382,372,18,2,59,31
71423,71350,SAINT-GERVAIS-EN-VALLIERE,SAONE-ET-LOIRE,BOURGOGNE,"Commune simple",195.0,1643.0,0.4,"46.945273256, 4.96240902154","{""type"": ""Polygon"", ""coordinates"": [[[4.944583402646141, 46.92546253462225], [4.931358800115064, 46.93541172397206], [4.930789940931843, 46.948939632292195], [4.937428807903555, 46.95730312177505], [4.955228751064028, 46.96319896740514], [5.004412364681113, 46.95811252027951], [4.977730271721093, 46.93028424614843], [4.974631349051444, 46.927509374021376], [4.944583402646141, 46.92546253462225]]]}",1339,423,51,2,71,26
25406,25660,MONTROND-LE-CHATEAU,DOUBS,FRANCHE-COMTE,"Commune simple",449.0,1109.0,0.6,"47.1455882714, 6.04310785947","{""type"": ""Polygon"", ""coordinates"": [[[6.062489331785346, 47.12248190776264], [6.050856582446838, 47.12591579962144], [6.031309503128948, 47.136529647841854], [6.013826905312961, 47.157501144505616], [6.013485068896867, 47.1610687827075], [6.027276427938237, 47.168601118862824], [6.03323094344834, 47.16876954974663], [6.072446837062818, 47.13760650543307], [6.07184590479251, 47.13077502295429], [6.062489331785346, 47.12248190776264]]]}",29401,406,22,1,25,43
57401,57340,LIDREZING,MOSELLE,LORRAINE,"Commune simple",292.0,1004.0,0.1,"48.8816795144, 6.71394586116","{""type"": ""Polygon"", ""coordinates"": [[[6.704183640411396, 48.85528515470666], [6.697449718594799, 48.86881805748585], [6.68555113973495, 48.87558634151068], [6.694719116123138, 48.88783550698793], [6.709516339757233, 48.89106884712627], [6.730675387232425, 48.904734672707775], [6.735629279548961, 48.9050663171133], [6.739016267059333, 48.88492891222061], [6.714492105140096, 48.869352361486115], [6.714657078553144, 48.862675946003144], [6.710691469686158, 48.85949491546063], [6.704183640411396, 48.85528515470666]]]}",29585,401,08,2,57,41
14700,14400,TOUR-EN-BESSIN,CALVADOS,BASSE-NORMANDIE,"Commune simple",48.0,1038.0,0.6,"49.293916906, -0.783768105699","{""type"": ""Polygon"", ""coordinates"": [[[-0.802111206765173, 49.27511072788722], [-0.806378953960102, 49.27683909579739], [-0.803178274313363, 49.29631686144057], [-0.794974962217079, 49.3101377322269], [-0.777995457182975, 49.31265939468775], [-0.757680694599031, 49.304753165937], [-0.762025515701821, 49.295069259522876], [-0.757142576854333, 49.29396148879981], [-0.759461924334859, 49.29047838107276], [-0.763897453338304, 49.29168101074797], [-0.780089773522865, 49.27624402656992], [-0.802111206765173, 49.27511072788722]]]}",24776,700,33,1,14,25
39310,39230,MANTRY,JURA,FRANCHE-COMTE,"Commune simple",271.0,1076.0,0.4,"46.7949152079, 5.55490459828","{""type"": ""Polygon"", ""coordinates"": [[[5.55593581578903, 46.772619593385464], [5.528255663720591, 46.79847406495248], [5.518860752453087, 46.79729301641074], [5.517852676832542, 46.79790065577274], [5.527530264171782, 46.800922321898796], [5.533562655200257, 46.8106989161327], [5.545851144656506, 46.806661875125144], [5.569035766474804, 46.80890275488288], [5.571128299609165, 46.81180181006765], [5.582379007911168, 46.80806328593275], [5.5795596225629, 46.80368528835591], [5.565069218639884, 46.77416373068226], [5.55593581578903, 46.772619593385464]]]}",5717,310,30,2,39,43
63270,63500,PARENTIGNAT,PUY-DE-DOME,AUVERGNE,"Commune simple",378.0,373.0,0.5,"45.5313091189, 3.28696019987","{""type"": ""Polygon"", ""coordinates"": [[[3.273605927942425, 45.51695361650425], [3.273401600483264, 45.527480665803175], [3.277616821996022, 45.545479861110636], [3.281847557989753, 45.545811511339004], [3.289031246452095, 45.53732877461526], [3.297589550052014, 45.53474007287071], [3.306133984742636, 45.52513603989225], [3.305505949522496, 45.52275148705162], [3.291067218064871, 45.52241162836911], [3.284005273782362, 45.5267069642796], [3.279236933606577, 45.52617863263685], [3.273605927942425, 45.51695361650425]]]}",9491,270,44,3,63,83
14538,14540,ROCQUANCOURT,CALVADOS,BASSE-NORMANDIE,"Commune simple",80.0,272.0,0.8,"49.0957571442, -0.317250308981","{""type"": ""Polygon"", ""coordinates"": [[[-0.31326796759751, 49.082874441043096], [-0.329018621074571, 49.093679101788865], [-0.326521072124794, 49.10301739245794], [-0.324386715706777, 49.10628012118208], [-0.308193288841033, 49.10318129002666], [-0.306876221928045, 49.091563743189674], [-0.31326796759751, 49.082874441043096]]]}",9612,538,06,2,14,25
