"Code INSEE","Code Postal",Commune,Département,Région,Statut,"Altitude Moyenne",Superficie,Population,geo_point_2d,geo_shape,"ID Geogla","Code Commune","Code Canton","Code Arrondissement","Code Département","Code Région"
60684,60870,VILLERS-SAINT-PAUL,OISE,PICARDIE,"Commune simple",51.0,503.0,6.1,"49.2881764019, 2.49334191961","{""type"": ""Polygon"", ""coordinates"": [[[2.495879259266723, 49.27485070429624], [2.472883568911819, 49.28521649181171], [2.485437016054344, 49.29970795418492], [2.495620592802241, 49.30275341995482], [2.510765634491543, 49.28866618139557], [2.508282294567886, 49.279567545149774], [2.495879259266723, 49.27485070429624]]]}",14937,684,11,4,60,22
2B311,20221,SANTA-MARIA-POGGIO,HAUTE-CORSE,CORSE,"Commune simple",230.0,1024.0,0.6,"42.3499153056, 9.50880691499","{""type"": ""Polygon"", ""coordinates"": [[[9.540421099224398, 42.33729111162919], [9.529180934409425, 42.34178867606385], [9.506968052921676, 42.33968896835151], [9.479906627744988, 42.34174947559196], [9.476425898561807, 42.34346782647515], [9.47985383090541, 42.35245729612503], [9.482134845872826, 42.35548353370884], [9.49310268112117, 42.36150532965215], [9.535137463579053, 42.358855521335954], [9.540421099224398, 42.33729111162919]]]}",30265,311,16,3,2B,94
60242,60690,FONTAINE-LAVAGANNE,OISE,PICARDIE,"Commune simple",162.0,675.0,0.4,"49.5986219699, 1.9543319916","{""type"": ""Polygon"", ""coordinates"": [[[1.980696706208524, 49.59763105130662], [1.95530909720016, 49.58548926234689], [1.944883932974174, 49.58627090865319], [1.927542826263976, 49.5997976816998], [1.928638232948336, 49.60561307643561], [1.946985574545387, 49.60983565605158], [1.965246275689741, 49.60341397887222], [1.977072277907048, 49.61020950239591], [1.982926589266199, 49.604417052376476], [1.980696706208524, 49.59763105130662]]]}",28915,242,22,1,60,22
08316,08700,NEUFMANIL,ARDENNES,CHAMPAGNE-ARDENNE,"Commune simple",255.0,1020.0,1.2,"49.8226585503, 4.8066677893","{""type"": ""Polygon"", ""coordinates"": [[[4.819545571555698, 49.80228720671042], [4.791851431626287, 49.8032363703058], [4.781074789399214, 49.80715955201791], [4.779112767223832, 49.813820189869396], [4.793306529053819, 49.82768507209568], [4.802718313101521, 49.830646691], [4.804269667751837, 49.83720171737065], [4.808798939648609, 49.84817870983505], [4.828951332289203, 49.84938816863195], [4.829579625965993, 49.83899966565219], [4.81446327584499, 49.82455961820938], [4.823754653262728, 49.808568908887736], [4.819545571555698, 49.80228720671042]]]}",24779,316,34,1,08,21
35072,35210,CHATILLON-EN-VENDELAIS,ILLE-ET-VILAINE,BRETAGNE,"Commune simple",136.0,3217.0,1.7,"48.2287242632, -1.16547272515","{""type"": ""Polygon"", ""coordinates"": [[[-1.115639737552582, 48.212580600443054], [-1.117026537938689, 48.209450786773004], [-1.135261385407822, 48.20613727596714], [-1.154294884933804, 48.205631012806904], [-1.179938416345196, 48.20468049508657], [-1.194069044977051, 48.214054733815104], [-1.20954067699781, 48.214152737590744], [-1.21788765410749, 48.217711324281005], [-1.214046755402515, 48.24016766532011], [-1.200935546331151, 48.24388754211926], [-1.199053687739008, 48.2502346820227], [-1.181655649705597, 48.255573233499696], [-1.173155999588744, 48.24740423767133], [-1.168158730850677, 48.24767079472873], [-1.157695990147934, 48.25458086640719], [-1.138917309655488, 48.250140656544346], [-1.123833854836852, 48.250127610209134], [-1.124702885179208, 48.2360688014916], [-1.115639737552582, 48.212580600443054]]]}",10660,072,42,1,35,53
26370,26170,VERCOIRAN,DROME,RHONE-ALPES,"Commune simple",744.0,2025.0,0.1,"44.2937794965, 5.35057643289","{""type"": ""Polygon"", ""coordinates"": [[[5.389932043834146, 44.26562213867656], [5.371264656983015, 44.27623865125955], [5.324472629341883, 44.28474883361294], [5.325272595080129, 44.2880548210513], [5.308843013150088, 44.2937412732745], [5.303393780431104, 44.30959665690554], [5.335698811671146, 44.31047297352469], [5.357357149582572, 44.31647657577795], [5.360713533801929, 44.31755725764296], [5.365695312647953, 44.31400109693713], [5.370533776982743, 44.308232456538846], [5.365825239750717, 44.302390322778685], [5.367329361454965, 44.29907097363611], [5.386612392701964, 44.283524878994996], [5.402624040289257, 44.27590858421647], [5.389932043834146, 44.26562213867656]]]}",6012,370,03,2,26,82
69214,69550,SAINT-JEAN-LA-BUSSIERE,RHONE,RHONE-ALPES,"Commune simple",496.0,1565.0,1.1,"46.0024923501, 4.33306626203","{""type"": ""Polygon"", ""coordinates"": [[[4.35340842775386, 45.99744685145283], [4.337684620619171, 45.98479975120474], [4.325005942450556, 45.97977022447703], [4.315816173027192, 45.98172363604994], [4.306420825132733, 45.979941110452465], [4.300082790925361, 45.98889410568924], [4.312007601171069, 46.00512981705312], [4.310331521594268, 46.00801317239252], [4.322461583806818, 46.01796817867002], [4.335951713478325, 46.01719753376796], [4.34434321898929, 46.028383097567286], [4.353703517498596, 46.02677666092313], [4.357356720762907, 46.0207798415455], [4.366332236837857, 46.01832135421765], [4.363297094751266, 46.008523067950854], [4.356916451625351, 46.00345708880532], [4.35340842775386, 45.99744685145283]]]}",6194,214,30,2,69,82
39540,39300,VALEMPOULIERES,JURA,FRANCHE-COMTE,"Commune simple",651.0,1621.0,0.2,"46.8281892664, 5.87420654933","{""type"": ""Polygon"", ""coordinates"": [[[5.875014699536512, 46.80163928382324], [5.846753681672915, 46.81164977962096], [5.854854883162347, 46.823936418391895], [5.845206996842212, 46.83542865208494], [5.851306059715707, 46.84429631513948], [5.869396587098858, 46.8444681522643], [5.873529427011974, 46.84588763850235], [5.872339983510188, 46.84896264400154], [5.882726522633487, 46.85116251964993], [5.884452163896286, 46.84805593231893], [5.907905650753289, 46.84388853458035], [5.909921783654934, 46.841576056838115], [5.900603381042547, 46.83479270411896], [5.891490023517239, 46.81680417726339], [5.875014699536512, 46.80163928382324]]]}",23817,540,06,2,39,43
29274,29390,SCAER,FINISTERE,BRETAGNE,"Chef-lieu canton",170.0,11779.0,5.2,"48.0279903072, -3.73073835764","{""type"": ""Polygon"", ""coordinates"": [[[-3.645257652231806, 47.98156246315671], [-3.649292972011818, 47.983808398769185], [-3.669425272233803, 47.982376784444426], [-3.677128950174378, 47.986924003736014], [-3.682263676604568, 47.987634204632535], [-3.687500496494434, 47.987661004622545], [-3.692436057831533, 47.98647645640359], [-3.696293106518838, 47.98410687449906], [-3.701257671961331, 47.97795282048513], [-3.699113600889171, 47.971220182821654], [-3.68748442481666, 47.95997998640204], [-3.695315636458743, 47.9559836782411], [-3.720653520668527, 47.9600528625342], [-3.730485030079343, 47.97000240244686], [-3.751327798953857, 47.971125885299536], [-3.752569019766265, 47.98506343893687], [-3.758136509935243, 47.99494027178381], [-3.784008843425718, 47.99574169546821], [-3.793051380383814, 47.99919291932575], [-3.813277273451797, 47.99615066419422], [-3.80520745342066, 48.03800596778703], [-3.796552812183919, 48.05845938983697], [-3.791456037228005, 48.057905078194146], [-3.793288547934856, 48.067960309145846], [-3.788401440835291, 48.0739690338854], [-3.764370794796865, 48.086788709091515], [-3.739455096341204, 48.09118195301389], [-3.733190973528842, 48.096499068693014], [-3.708164804794746, 48.0981641932247], [-3.695003624122124, 48.0933601658797], [-3.703809903824003, 48.084685259295426], [-3.700379487456532, 48.070828348908066], [-3.70370950805596, 48.06808262165126], [-3.701509225539224, 48.06486655086889], [-3.674598824239137, 48.05491959584952], [-3.660916583330663, 48.017567100084406], [-3.649005338411477, 48.00602322621527], [-3.641040509124041, 47.985792984443556], [-3.645257652231806, 47.98156246315671]]]}",14182,274,41,4,29,53
51280,51800,GRATREUIL,MARNE,CHAMPAGNE-ARDENNE,"Commune simple",170.0,478.0,0.0,"49.2460502906, 4.69103289221","{""type"": ""Polygon"", ""coordinates"": [[[4.677996060155947, 49.23430210123509], [4.670503145647785, 49.24124001759951], [4.681097876389117, 49.25368138415232], [4.690096153760074, 49.25748505040158], [4.704159414410606, 49.254859383567094], [4.704110310836009, 49.25170393254534], [4.718232837798777, 49.250928077349116], [4.704189288628907, 49.24201851342885], [4.694932362037453, 49.239909988794224], [4.696397220621437, 49.23684110607836], [4.677996060155947, 49.23430210123509]]]}",17705,280,32,5,51,21
59188,59620,ECUELIN,NORD,NORD-PAS-DE-CALAIS,"Commune simple",169.0,338.0,0.1,"50.1924531151, 3.89604149257","{""type"": ""Polygon"", ""coordinates"": [[[3.896216227943208, 50.18079984825793], [3.892824723194571, 50.189930732979], [3.872769793167391, 50.19014652995943], [3.891372419685007, 50.202001887238104], [3.896374263775416, 50.20318686151953], [3.902644450793938, 50.197797725684936], [3.913579245246966, 50.1936129601428], [3.905179114868405, 50.183051175663294], [3.896216227943208, 50.18079984825793]]]}",17762,188,10,1,59,31
79107,79110,CREZIERES,DEUX-SEVRES,POITOU-CHARENTES,"Commune simple",125.0,424.0,0.1,"46.0796072709, -0.13532231207","{""type"": ""Polygon"", ""coordinates"": [[[-0.119488084049108, 46.06944492250392], [-0.149850194852154, 46.07305749110235], [-0.154586851560735, 46.08902141040441], [-0.136286529997702, 46.08609532222589], [-0.124910612215141, 46.09102343491432], [-0.118237526213962, 46.075697551848776], [-0.119488084049108, 46.06944492250392]]]}",4335,107,10,2,79,54
54419,54480,PARUX,MEURTHE-ET-MOSELLE,LORRAINE,"Commune simple",328.0,437.0,0.1,"48.5418719546, 6.92113497047","{""type"": ""Polygon"", ""coordinates"": [[[6.913990386040383, 48.52993869143448], [6.910472335765934, 48.53458494036059], [6.907953417460785, 48.543179127412785], [6.91464920689593, 48.54747105220709], [6.906039589460645, 48.554986640232705], [6.916284731305794, 48.555739280443014], [6.933720479337348, 48.54492280518352], [6.937509763794671, 48.535601329268395], [6.938841745019047, 48.534737549810366], [6.913990386040383, 48.52993869143448]]]}",13377,419,09,2,54,41
17141,17610,DOMPIERRE-SUR-CHARENTE,CHARENTE-MARITIME,POITOU-CHARENTES,"Commune simple",29.0,830.0,0.5,"45.7079445507, -0.496852759842","{""type"": ""Polygon"", ""coordinates"": [[[-0.479255503712289, 45.692064737509995], [-0.485968295166247, 45.696129577136404], [-0.494478484717638, 45.69442361953401], [-0.498911056829631, 45.69963109712455], [-0.512129889438643, 45.69955312152317], [-0.516522330999531, 45.704905444893896], [-0.524988484981921, 45.70693931125911], [-0.518158450706886, 45.72394558843642], [-0.505595652681494, 45.7149809200977], [-0.494190374425312, 45.71876949470062], [-0.476785716512251, 45.71763145917572], [-0.473205462175711, 45.70099467657337], [-0.479255503712289, 45.692064737509995]]]}",29450,141,05,4,17,54
45277,45600,SAINT-FLORENT,LOIRET,CENTRE,"Commune simple",153.0,3756.0,0.5,"47.6846303969, 2.45341866592","{""type"": ""Polygon"", ""coordinates"": [[[2.453131091030401, 47.65423813544719], [2.420139299315989, 47.66098296011109], [2.406438177005712, 47.67095941353513], [2.396960947067887, 47.678237779926285], [2.396007428481493, 47.69417365484646], [2.425316812837819, 47.69982091837156], [2.442337209508601, 47.71698695236456], [2.486773973547027, 47.70079078882668], [2.496978861055778, 47.70169920203934], [2.51092617905077, 47.69731192416033], [2.521244745387837, 47.69740862089179], [2.510807832250916, 47.6826039488903], [2.493919532000257, 47.67002070689929], [2.470494993546982, 47.665767471379745], [2.453131091030401, 47.65423813544719]]]}",29485,277,31,2,45,24
67438,67150,SCHAEFFERSHEIM,BAS-RHIN,ALSACE,"Commune simple",154.0,410.0,0.8,"48.4340220417, 7.61316826135","{""type"": ""Polygon"", ""coordinates"": [[[7.622526560546482, 48.41773244920085], [7.60584321759328, 48.42956574808077], [7.602351412986823, 48.436072661844406], [7.589348897981451, 48.44178549204605], [7.593020099081592, 48.44473427117249], [7.597722187463552, 48.44599385664314], [7.615445886276352, 48.4400603562169], [7.626539913747375, 48.44683729928682], [7.623196539723702, 48.44025396942787], [7.62855694908467, 48.42732004040071], [7.622526560546482, 48.41773244920085]]]}",24347,438,07,5,67,42
55114,55200,CHONVILLE-MALAUMONT,MEUSE,LORRAINE,"Commune simple",302.0,1875.0,0.2,"48.7606282553, 5.49015408334","{""type"": ""Polygon"", ""coordinates"": [[[5.493337245811984, 48.727291999984566], [5.48938770749432, 48.73032603934735], [5.486189117483081, 48.73599888462184], [5.477397604459108, 48.73392306950545], [5.479630793119795, 48.739698777383694], [5.472141539425174, 48.73755051631091], [5.464548932560067, 48.75337389832844], [5.450449425790378, 48.750451727815594], [5.453908285260599, 48.756004659620295], [5.474535518736527, 48.77916353522116], [5.492212507245593, 48.79122259637232], [5.509277519344222, 48.78642922347413], [5.514086553192453, 48.77008600419684], [5.511267894634054, 48.76045394181438], [5.527861479078224, 48.7531928290017], [5.512211334913963, 48.744992515708525], [5.510797207709265, 48.73539368290615], [5.504922173801851, 48.74110532638551], [5.495185317148558, 48.74063439364774], [5.493337245811984, 48.727291999984566]]]}",5626,114,05,2,55,41
77268,77700,MAGNY-LE-HONGRE,SEINE-ET-MARNE,ILE-DE-FRANCE,"Commune simple",118.0,464.0,5.5,"48.866827281, 2.81442274783","{""type"": ""Polygon"", ""coordinates"": [[[2.834509512037865, 48.859378786853526], [2.814432634017069, 48.855680102440175], [2.798389686018458, 48.856202736080405], [2.800218190696758, 48.86272588337276], [2.803626486075425, 48.87701261332019], [2.818912662614895, 48.880301190589286], [2.828654135152851, 48.87847195476637], [2.823383877222938, 48.87258282281413], [2.827151311351162, 48.86294767620005], [2.835635799914221, 48.860954149003], [2.834509512037865, 48.859378786853526]]]}",36409,268,43,5,77,11
15267,15130,YTRAC,CANTAL,AUVERGNE,"Commune simple",594.0,3835.0,3.9,"44.9161324548, 2.36598098395","{""type"": ""Polygon"", ""coordinates"": [[[2.406544824803961, 44.87715418145613], [2.382864350114247, 44.874900240295226], [2.376228608618734, 44.8795090730959], [2.377245942794759, 44.889400864471234], [2.367595381477535, 44.89719761020979], [2.353918012612355, 44.90018019281546], [2.342113454442096, 44.91078943410568], [2.319282460641208, 44.90542968897492], [2.314897531392612, 44.89930714684291], [2.302047458486379, 44.903747086172224], [2.296985247803181, 44.90937859574228], [2.304467494551037, 44.91088430838504], [2.3047594428019, 44.91595531271003], [2.311698146959071, 44.92053645843179], [2.316387726507075, 44.92984841176156], [2.333791516384919, 44.93510430928719], [2.338756748712438, 44.940806412123784], [2.346744990034937, 44.942861507103075], [2.372251287662186, 44.941882961128535], [2.377943175493628, 44.94991940765878], [2.38616290468803, 44.9507664336982], [2.390612370236985, 44.94153492368836], [2.399620366060551, 44.94325865048711], [2.404608408071135, 44.937955195945065], [2.417765588465828, 44.93563886801162], [2.40861830827669, 44.93276338128278], [2.40473418274691, 44.91535630592436], [2.399201828885637, 44.91014035801203], [2.398781891842641, 44.89611924656324], [2.407253287322228, 44.89640787120381], [2.406544824803961, 44.87715418145613]]]}",5892,267,03,1,15,83
57022,57440,ANGEVILLERS,MOSELLE,LORRAINE,"Commune simple",373.0,877.0,1.3,"49.3875925274, 6.04259987593","{""type"": ""Polygon"", ""coordinates"": [[[6.032476803973839, 49.368851239724336], [6.017884528211042, 49.37746511477437], [6.021158303298852, 49.38019882405923], [6.020231427778041, 49.39400246209943], [6.024857937164178, 49.39534400971116], [6.033952526680721, 49.392516583170696], [6.039621185587977, 49.41151563736886], [6.04562571688284, 49.39882553130897], [6.059525994935882, 49.40243250400905], [6.078147368773015, 49.397354416746914], [6.058747022207727, 49.39001188790667], [6.058172314641403, 49.38404458033076], [6.051851172294634, 49.3745613565128], [6.032476803973839, 49.368851239724336]]]}",24401,022,11,8,57,41
28157,28140,FONTENAY-SUR-CONIE,EURE-ET-LOIR,CENTRE,"Commune simple",129.0,1343.0,0.1,"48.1656552776, 1.68239888522","{""type"": ""Polygon"", ""coordinates"": [[[1.715087979213896, 48.15151843620998], [1.704797388349454, 48.151063945545], [1.686757729183476, 48.15775811310098], [1.673609359569857, 48.15322831894933], [1.663767596188795, 48.15523215522916], [1.655836741704185, 48.15135328588966], [1.6437761042337, 48.16485851727411], [1.650979658442087, 48.16934179854635], [1.652764892629489, 48.18215930124723], [1.657421761218869, 48.18318427742914], [1.666991729242682, 48.18363468920795], [1.686641349087678, 48.174882616577335], [1.695641244515169, 48.17711523774376], [1.700537693772877, 48.17662028205132], [1.707799864814392, 48.16851964438156], [1.727419005898906, 48.167211925240274], [1.721999556036932, 48.15545423452882], [1.715087979213896, 48.15151843620998]]]}",33006,157,21,2,28,24
23130,23360,MEASNES,CREUSE,LIMOUSIN,"Commune simple",358.0,2747.0,0.6,"46.4230950685, 1.77996331744","{""type"": ""Polygon"", ""coordinates"": [[[1.759636704358144, 46.38777925112756], [1.75050304788393, 46.399053887234956], [1.750548743134069, 46.405592570881346], [1.748767333389032, 46.412318368132844], [1.759737439310128, 46.42748664835818], [1.755270002171077, 46.437209236204914], [1.758295612391254, 46.43991686571376], [1.752644612702401, 46.44550186493674], [1.747590198721343, 46.45002145600438], [1.798244334137852, 46.454906285872774], [1.802038632403385, 46.448263976901075], [1.816830305368075, 46.438457960760715], [1.818454546558753, 46.43142339089122], [1.803167622757942, 46.417575621441905], [1.799627841922962, 46.40385885276888], [1.788995331474561, 46.39196707896334], [1.759636704358144, 46.38777925112756]]]}",7203,130,06,2,23,74
54183,54830,ESSEY-LA-COTE,MEURTHE-ET-MOSELLE,LORRAINE,"Commune simple",316.0,665.0,0.1,"48.423637788, 6.47050708108","{""type"": ""Polygon"", ""coordinates"": [[[6.471325227534308, 48.40920086422115], [6.456852863104325, 48.41701706497736], [6.448213010831948, 48.41440507631433], [6.453289976384033, 48.433402035364786], [6.47534667264685, 48.43584640627646], [6.484794739497557, 48.43322780540344], [6.493458004144926, 48.42472411070413], [6.486984659559957, 48.41627863959213], [6.471325227534308, 48.40920086422115]]]}",10988,183,13,2,54,41
76123,76710,BOSC-GUERARD-SAINT-ADRIEN,SEINE-MARITIME,HAUTE-NORMANDIE,"Commune simple",156.0,1042.0,0.8,"49.5411821523, 1.12523035635","{""type"": ""Polygon"", ""coordinates"": [[[1.118209331366221, 49.52512372315505], [1.103554803452323, 49.52293568643414], [1.094167340037375, 49.52508990864847], [1.095882682795749, 49.527993573841826], [1.108462589624983, 49.538546497452806], [1.104907348635228, 49.55478902540604], [1.109552174119607, 49.55623685397759], [1.118209842120757, 49.55301836074128], [1.136001281687824, 49.558497786390525], [1.150067775020641, 49.555458889425395], [1.151944777560282, 49.552449095134065], [1.149427388388157, 49.539483952121245], [1.145102515171211, 49.5333949224095], [1.118209331366221, 49.52512372315505]]]}",33270,123,11,3,76,23
