"Code INSEE","Code Postal",Commune,Département,Région,Statut,"Altitude Moyenne",Superficie,Population,geo_point_2d,geo_shape,"ID Geogla","Code Commune","Code Canton","Code Arrondissement","Code Département","Code Région"
01185,01110,HAUTEVILLE-LOMPNES,AIN,RHONE-ALPES,"Chef-lieu canton",872.0,5067.0,4.1,"45.9696520061, 5.57627261783","{""type"": ""Polygon"", ""coordinates"": [[[5.5544779150335, 45.917062620849315], [5.550549108781091, 45.922259752969836], [5.534562490569423, 45.92608781340021], [5.53836965571523, 45.93446243761959], [5.540595273262623, 45.951359517552234], [5.557594963071962, 45.956679693804624], [5.561238180043855, 45.96307525253795], [5.551658138222758, 45.96459802417083], [5.539857611158928, 45.959448666663945], [5.52208042646892, 45.96448610781119], [5.522572938683132, 45.98284555011419], [5.550593550726121, 45.99599353232103], [5.554532380895512, 46.005932483479114], [5.607410257583328, 46.00177241511064], [5.630176807519433, 46.007706138738975], [5.63948805250478, 45.98429792904443], [5.634980840946266, 45.96844630123829], [5.624916687545305, 45.969283791490206], [5.595981620729692, 45.96451815031574], [5.578402502279483, 45.95192792934561], [5.586268828097081, 45.924430830759064], [5.578126534654771, 45.917345865511514], [5.5544779150335, 45.917062620849315]]]}",13639,185,15,1,01,82
54567,54290,VILLACOURT,MEURTHE-ET-MOSELLE,LORRAINE,"Commune simple",299.0,1419.0,0.5,"48.4398337287, 6.3364959449","{""type"": ""Polygon"", ""coordinates"": [[[6.336508648121372, 48.404590077400506], [6.308257726676023, 48.41189222111939], [6.302843026286715, 48.42838610679969], [6.310805628273544, 48.431504652666696], [6.315847026969971, 48.43998991625449], [6.324483262837987, 48.44408822980005], [6.327338144018655, 48.45432706804938], [6.338637530183066, 48.46597626475305], [6.363404583453351, 48.462854682406466], [6.37980988722592, 48.45438356171888], [6.374725274757417, 48.44899055442137], [6.353172363542451, 48.442137093426716], [6.328665835864252, 48.438334218117404], [6.322217557078319, 48.433733721581305], [6.333494400188199, 48.42699711300295], [6.330331693006228, 48.41701899016578], [6.336508648121372, 48.404590077400506]]]}",1575,567,05,2,54,41
55072,55400,BRAQUIS,MEUSE,LORRAINE,"Commune simple",209.0,489.0,0.1,"49.1556838925, 5.62867021892","{""type"": ""Polygon"", ""coordinates"": [[[5.639147207526145, 49.14427055043343], [5.629262187833334, 49.14294869753693], [5.616615185250454, 49.148010116641025], [5.614933468834453, 49.15408274481724], [5.60535646541115, 49.156179531519406], [5.631086103994691, 49.16751194584053], [5.645352066275092, 49.166416661279705], [5.64644915958189, 49.16319010177454], [5.641806354114978, 49.16252746620756], [5.639147207526145, 49.14427055043343]]]}",24343,072,08,3,55,41
67187,67390,HEIDOLSHEIM,BAS-RHIN,ALSACE,"Commune simple",173.0,587.0,0.5,"48.2041501521, 7.51093457658","{""type"": ""Polygon"", ""coordinates"": [[[7.532656229549837, 48.19653371464417], [7.525887285291953, 48.19211596556338], [7.516016052706054, 48.193954325762405], [7.481106516020008, 48.20826336808779], [7.485545651936437, 48.21321374995825], [7.497948190584382, 48.2142828341693], [7.536716751662717, 48.205498572908695], [7.532656229549837, 48.19653371464417]]]}",28420,187,12,5,67,42
14650,14260,SAINT-PIERRE-DU-FRESNE,CALVADOS,BASSE-NORMANDIE,"Commune simple",206.0,349.0,0.2,"49.0341253514, -0.765926909139","{""type"": ""Polygon"", ""coordinates"": [[[-0.783179532227305, 49.02311905841284], [-0.783049049990132, 49.02752521506825], [-0.76883927998068, 49.04504910651729], [-0.763808137164751, 49.04535100556537], [-0.752488032072069, 49.03879204052465], [-0.750849852299523, 49.02939127582287], [-0.765021907708039, 49.02603977695269], [-0.775112852153589, 49.02719904117923], [-0.783179532227305, 49.02311905841284]]]}",36483,650,01,4,14,25
34012,34380,ARGELLIERS,HERAULT,LANGUEDOC-ROUSSILLON,"Commune simple",268.0,5065.0,0.9,"43.7249523063, 3.67420720253","{""type"": ""Polygon"", ""coordinates"": [[[3.705812879004387, 43.685694108314976], [3.68332720558939, 43.680114611190675], [3.676258008955128, 43.675749543922905], [3.667195704285784, 43.67792013009472], [3.636102677749466, 43.69036224891763], [3.63478504398656, 43.69679487053361], [3.654788229298081, 43.71617630491883], [3.65583459260534, 43.7230449910041], [3.639066608509428, 43.72817497272768], [3.633489833691938, 43.73780920460996], [3.636925921043068, 43.74434027395591], [3.622096898063218, 43.75270488753593], [3.624820403791951, 43.758826517818214], [3.642514195364239, 43.7700082457381], [3.650120964571401, 43.78263371088782], [3.656971060064568, 43.78749711656772], [3.666315560320424, 43.78883524849038], [3.676808437512936, 43.78220127509964], [3.674845982808445, 43.77588712319599], [3.678137611335556, 43.76963937995591], [3.685717887961836, 43.76592935424826], [3.682879672990201, 43.76325649103148], [3.669371303460749, 43.753792476871226], [3.674641456121839, 43.74800968599032], [3.67449395449397, 43.73759895913773], [3.664589120366784, 43.72256896580074], [3.697719301186124, 43.70941257852322], [3.702023150714964, 43.7103657601932], [3.703922394173234, 43.713494031718824], [3.706243236328651, 43.72362954937862], [3.71532420143636, 43.72546900397531], [3.714202591409905, 43.7320454782692], [3.719128877288717, 43.73793428252158], [3.740228564886099, 43.72164903377684], [3.743822881878094, 43.71561336885983], [3.729251562386712, 43.708315024063026], [3.729885795136054, 43.70162476962767], [3.720652847762021, 43.69434343252675], [3.721144065573402, 43.69100170656568], [3.704251535217988, 43.690824390447254], [3.705812879004387, 43.685694108314976]]]}",8040,012,02,2,34,91
54505,54550,SEXEY-AUX-FORGES,MEURTHE-ET-MOSELLE,LORRAINE,"Commune simple",294.0,1444.0,0.7,"48.6346984648, 6.02336738736","{""type"": ""Polygon"", ""coordinates"": [[[5.990192536048302, 48.61527560127008], [5.986240460191542, 48.6169140742685], [5.989780444814254, 48.62564667213037], [5.985712429126081, 48.627170986432915], [5.985120205079478, 48.62750088622529], [6.001618472024555, 48.63412523960406], [6.005913376272928, 48.6400928692959], [6.006646793387086, 48.65615978572281], [6.003808078899733, 48.659012792183695], [6.017379670090746, 48.66180228661173], [6.038127821755213, 48.65079732953675], [6.048324305290692, 48.623657966877495], [6.053165108282673, 48.62214764629141], [6.065543834967297, 48.621145383968084], [6.071716874283169, 48.616899410791], [6.063861029438132, 48.61420328069943], [6.02166558882558, 48.62052090276673], [6.008044491559239, 48.62471853306396], [5.992443330164648, 48.61593916087189], [5.990192536048302, 48.61527560127008]]]}",24551,505,28,4,54,41
40074,40330,CASTEL-SARRAZIN,LANDES,AQUITAINE,"Commune simple",41.0,1235.0,0.5,"43.6176642945, -0.787879351472","{""type"": ""Polygon"", ""coordinates"": [[[-0.804995874570536, 43.58753285291344], [-0.810704651290005, 43.59008004531865], [-0.806353890891975, 43.59959207616261], [-0.7962004061992, 43.60611809716527], [-0.806053424032963, 43.62438409832345], [-0.805183535097466, 43.63108069482471], [-0.799678006940129, 43.64325444505015], [-0.785169064875068, 43.63637412912252], [-0.776025067123722, 43.63576450033373], [-0.761397254602622, 43.62246262939311], [-0.767648844706168, 43.61758880580475], [-0.770015957149384, 43.60776903298839], [-0.777794054490205, 43.60446301369808], [-0.780897643704004, 43.598328653834564], [-0.798200629580833, 43.59551772277316], [-0.804995874570536, 43.58753285291344]]]}",13219,074,02,1,40,72
53264,53270,THORIGNE-EN-CHARNIE,MAYENNE,"PAYS DE LA LOIRE","Commune simple",90.0,1729.0,0.2,"48.005707604, -0.359572558274","{""type"": ""Polygon"", ""coordinates"": [[[-0.388702302110517, 47.982266003210235], [-0.391520167507172, 47.98793151378718], [-0.407843525746434, 47.99221541749364], [-0.399652489567787, 47.994848563099964], [-0.397304583839576, 48.000924404910386], [-0.384384863039448, 48.00499000129617], [-0.377136705313719, 48.016772741240956], [-0.367569516538782, 48.01832607019583], [-0.354060547335697, 48.03205155085764], [-0.334475034824002, 48.032374069228915], [-0.338154070904896, 48.01213903795451], [-0.308992676617945, 48.00560441715272], [-0.3168350937077, 48.00138435814949], [-0.336264270070022, 47.998763053610425], [-0.341824803480374, 47.99309274039869], [-0.351992446624352, 47.99324464006642], [-0.357985855534877, 47.987876390959], [-0.372725824433601, 47.9886253698445], [-0.379082782499675, 47.983317582583055], [-0.388702302110517, 47.982266003210235]]]}",6442,264,26,2,53,52
18022,18260,BARLIEU,CHER,CENTRE,"Commune simple",233.0,2855.0,0.4,"47.4937866179, 2.62277593565","{""type"": ""Polygon"", ""coordinates"": [[[2.618236229391043, 47.46138106240494], [2.590485120228007, 47.4816399227945], [2.591523148830381, 47.48482119912625], [2.585350135864693, 47.489705356506285], [2.589262463036799, 47.495615362370785], [2.582547463319088, 47.49997533979844], [2.578011544712334, 47.5091947510188], [2.602085406229823, 47.51451840129503], [2.61201767903449, 47.52638901416048], [2.655870889688777, 47.5103958398323], [2.657608648251494, 47.490057159998145], [2.669382122658885, 47.4846811281605], [2.651448895340615, 47.47334962556997], [2.618236229391043, 47.46138106240494]]]}",4584,022,28,1,18,24
04209,04200,SISTERON,ALPES-DE-HAUTE-PROVENCE,"PROVENCE-ALPES-COTE D'AZUR","Chef-lieu canton",588.0,5058.0,7.4,"44.2001925067, 5.93083716039","{""type"": ""Polygon"", ""coordinates"": [[[5.923056244400104, 44.14899318785356], [5.900015857416016, 44.15490111974222], [5.900313243943327, 44.19087555825144], [5.909914446255449, 44.191603044426635], [5.912117206346627, 44.204775877023174], [5.880200951582222, 44.21194116899613], [5.872681915151886, 44.224207546270975], [5.879496824034402, 44.22891977000315], [5.888692090170825, 44.22770540817204], [5.905634378477044, 44.233464136668374], [5.912233148639041, 44.24951124568124], [5.92182546394619, 44.24840973738661], [5.922236278144349, 44.23813954510553], [5.931853287927487, 44.23052421230188], [5.950140540361432, 44.23361015267625], [5.982153208008528, 44.227718991700584], [5.975940952266896, 44.2224831582579], [5.978215974252912, 44.212369219449656], [5.97168743894879, 44.1852632232379], [5.956712723904091, 44.17701207862408], [5.952291069831991, 44.167790885615005], [5.955595139975705, 44.16130688454471], [5.937396899916088, 44.161435673701334], [5.923056244400104, 44.14899318785356]]]}",2503,209,27,4,04,93
44122,44390,PETIT-MARS,LOIRE-ATLANTIQUE,"PAYS DE LA LOIRE","Commune simple",16.0,2623.0,3.4,"47.4051549703, -1.45655214384","{""type"": ""Polygon"", ""coordinates"": [[[-1.429379069757434, 47.379042555396296], [-1.456376648193126, 47.385718722725336], [-1.475734666956676, 47.38382923590083], [-1.494039091108791, 47.38221168172899], [-1.49675297364677, 47.38749860979587], [-1.48812717328744, 47.41416964663115], [-1.474433397872549, 47.428808385077694], [-1.456394570521153, 47.43381112384712], [-1.443030025551826, 47.4295260846184], [-1.428101021014352, 47.429428557452745], [-1.428548998633894, 47.41219974973248], [-1.420386046422984, 47.408245942444445], [-1.417749062222738, 47.401557108562756], [-1.429379069757434, 47.379042555396296]]]}",2685,122,27,1,44,52
30188,30360,NERS,GARD,LANGUEDOC-ROUSSILLON,"Commune simple",111.0,496.0,0.7,"44.0243244124, 4.15845569543","{""type"": ""Polygon"", ""coordinates"": [[[4.154146251276018, 44.01562877796637], [4.146805051923596, 44.011547543648], [4.137594447783489, 44.012471788141504], [4.145110208952432, 44.0277490147313], [4.16444714368667, 44.03752713190991], [4.181264445339568, 44.024781420763574], [4.1761424776968, 44.01838286279423], [4.164188799889141, 44.02305620529956], [4.154146251276018, 44.01562877796637]]]}",4849,188,38,1,30,91
68172,68320,KUNHEIM,HAUT-RHIN,ALSACE,"Commune simple",186.0,1170.0,1.8,"48.0770763292, 7.54694950755","{""type"": ""Polygon"", ""coordinates"": [[[7.573386153261852, 48.05963350680081], [7.558098064380154, 48.0594786159095], [7.538951769422114, 48.064184778759355], [7.533366595400121, 48.06961894273994], [7.518099127384149, 48.06957513564365], [7.515267224008803, 48.073577623133424], [7.521988781360588, 48.07825892731061], [7.52386774171425, 48.09455505005374], [7.54344155113257, 48.09358502192295], [7.56048272832606, 48.08681494010397], [7.57359058580435, 48.091065649433794], [7.569318161921151, 48.08086579704756], [7.573386153261852, 48.05963350680081]]]}",20166,172,02,2,68,42
52453,52200,SAINT-MAURICE,HAUTE-MARNE,CHAMPAGNE-ARDENNE,"Commune simple",390.0,357.0,0.1,"47.8492351289, 5.41520627627","{""type"": ""Polygon"", ""coordinates"": [[[5.432459379450779, 47.83904144667597], [5.403769138562226, 47.84223534617096], [5.40559397025872, 47.852705729369774], [5.399422828463818, 47.86979572880794], [5.401920770597333, 47.86910533053986], [5.411122080803538, 47.85660803731684], [5.432057980700717, 47.846928479035995], [5.432459379450779, 47.83904144667597]]]}",20298,453,16,2,52,21
16414,16230,VILLOGNON,CHARENTE,POITOU-CHARENTES,"Commune simple",78.0,917.0,0.4,"45.8607875247, 0.108513069794","{""type"": ""Polygon"", ""coordinates"": [[[0.112889163703976, 45.84560404656193], [0.10651816350682, 45.84170144573991], [0.099770986562464, 45.843745067851486], [0.09420890848929, 45.850450461620824], [0.082593705272427, 45.85551261679736], [0.077863620873366, 45.861058322931044], [0.087718874886831, 45.860537872734334], [0.098438603796635, 45.868094612937895], [0.101514652016044, 45.881473794737104], [0.124891731266689, 45.87531278589573], [0.121295792540566, 45.86981468686917], [0.128322250383903, 45.86592057500865], [0.133138350411762, 45.85714016076703], [0.130100044109893, 45.854810291532495], [0.112889163703976, 45.84560404656193]]]}",20426,414,18,3,16,54
01243,01480,MESSIMY-SUR-SAONE,AIN,RHONE-ALPES,"Commune simple",184.0,587.0,1.2,"46.0472670758, 4.75935643933","{""type"": ""Polygon"", ""coordinates"": [[[4.745656723662303, 46.035243347001675], [4.739616619772663, 46.04748677797104], [4.759083457193753, 46.06120154306416], [4.779870184820537, 46.05183399166451], [4.781242859239589, 46.04668733847553], [4.774674866716129, 46.04398009186267], [4.760116261634833, 46.0356772739074], [4.745656723662303, 46.035243347001675]]]}",18449,243,30,2,01,82
54072,54380,BEZAUMONT,MEURTHE-ET-MOSELLE,LORRAINE,"Commune simple",238.0,427.0,0.3,"48.8484200682, 6.10334870452","{""type"": ""Polygon"", ""coordinates"": [[[6.108440176077998, 48.83511661608451], [6.091746313435648, 48.836161522184796], [6.093685178573205, 48.84929670035828], [6.080746632993265, 48.85304175719734], [6.108760026976602, 48.85967000264202], [6.123153920582694, 48.85722497158457], [6.12575758053339, 48.855608910001216], [6.116996142488283, 48.853929520343314], [6.108440176077998, 48.83511661608451]]]}",19595,072,24,3,54,41
64350,64250,LOUHOSSOA,PYRENEES-ATLANTIQUES,AQUITAINE,"Commune simple",175.0,748.0,0.9,"43.3122720751, -1.34791351208","{""type"": ""Polygon"", ""coordinates"": [[[-1.329003180486619, 43.29915892660486], [-1.355031335965044, 43.30358119428253], [-1.363344585552419, 43.30079511173144], [-1.368243256974138, 43.33140076792208], [-1.363981374131487, 43.335095741704656], [-1.363066931806389, 43.32824029674501], [-1.35101735172184, 43.32360876289573], [-1.346956509888626, 43.31738451407599], [-1.328641496492895, 43.31634505355736], [-1.321894762482828, 43.30355179167866], [-1.329003180486619, 43.29915892660486]]]}",9155,350,10,1,64,72
27126,27500,CAMPIGNY,EURE,HAUTE-NORMANDIE,"Commune simple",106.0,1088.0,1.0,"49.317818102, 0.561573922841","{""type"": ""Polygon"", ""coordinates"": [[[0.58302828718467, 49.30479938836902], [0.563268331716873, 49.30121840967953], [0.545217494624419, 49.30599703516769], [0.53774645115357, 49.3017257805083], [0.536851231888407, 49.30175248473158], [0.540356194077757, 49.31160903201147], [0.534419342638878, 49.32128193175077], [0.537802874042622, 49.327934193597514], [0.534963446060769, 49.330916056584364], [0.534898199610111, 49.332569514313406], [0.54458468888979, 49.329996853158214], [0.565258672393019, 49.33278961491572], [0.585046633054822, 49.32897802457352], [0.589894350482465, 49.33036089169382], [0.591518164882794, 49.32534806511417], [0.584724510972518, 49.32086861138216], [0.58302828718467, 49.30479938836902]]]}",13494,126,27,2,27,23
23127,23190,MAUTES,CREUSE,LIMOUSIN,"Commune simple",643.0,2252.0,0.2,"45.936197398, 2.38523342152","{""type"": ""Polygon"", ""coordinates"": [[[2.378676977152668, 45.91019073709509], [2.370369894309983, 45.908992135451804], [2.362897948169163, 45.9114627532485], [2.360010386369318, 45.91793921872648], [2.352335287266196, 45.922182029475806], [2.34705517365993, 45.94527712527823], [2.353760455425511, 45.9568963320439], [2.362076766804372, 45.95454810944565], [2.371087567905223, 45.96141547313103], [2.379946867325505, 45.96129323880321], [2.374216943758546, 45.95192331101192], [2.377896034676042, 45.949665272106756], [2.416623225938956, 45.95226685920963], [2.429587827121388, 45.94826259518862], [2.426967035695565, 45.92222443185076], [2.417753079150539, 45.92110577438078], [2.410007459787054, 45.925081957409034], [2.39210693033866, 45.92767975345633], [2.378676977152668, 45.91019073709509]]]}",1956,127,04,1,23,74
68353,68130,WAHLBACH,HAUT-RHIN,ALSACE,"Commune simple",344.0,623.0,0.5,"47.6297810488, 7.34645616735","{""type"": ""Polygon"", ""coordinates"": [[[7.348617768113578, 47.61415667552283], [7.337946456476067, 47.61687074755926], [7.335854565947312, 47.620166743640276], [7.325498152909064, 47.63336083201164], [7.340747997510085, 47.64162891556828], [7.353314271393005, 47.64621812384003], [7.365833390954967, 47.63342740347704], [7.356252723117433, 47.62634827224121], [7.359031262132835, 47.61433596359987], [7.348617768113578, 47.61415667552283]]]}",22564,353,13,4,68,42
73056,73500,BRAMANS,SAVOIE,RHONE-ALPES,"Commune simple",2368.0,9851.0,0.4,"45.18737013, 6.84225367965","{""type"": ""Polygon"", ""coordinates"": [[[6.942896642546825, 45.17618805562165], [6.945121047274264, 45.17303515779342], [6.941411913793248, 45.17068705816182], [6.893075154538865, 45.165821641759656], [6.886320748165218, 45.15648324084961], [6.894905120471597, 45.140182012481176], [6.85410404121843, 45.12851956734049], [6.79684308418106, 45.15296697090897], [6.800674983672658, 45.15517119637448], [6.800528251217517, 45.16892339810349], [6.78667272175637, 45.1784542144271], [6.769883698066758, 45.19953969480391], [6.760172840154788, 45.219284389502555], [6.768423673792584, 45.235493732230886], [6.773126060758302, 45.23446955334653], [6.785363044166409, 45.24013127502521], [6.799936570959822, 45.24165565729303], [6.812872460291182, 45.23676147407963], [6.817588098295263, 45.235752977164466], [6.832245558745123, 45.23497147230487], [6.836828806001589, 45.233714272859615], [6.838725618036134, 45.23050287978389], [6.836070458103795, 45.22380592089656], [6.83867335070314, 45.22084972305467], [6.856409536531737, 45.21539742269978], [6.860112442748825, 45.22522200404386], [6.873939546216961, 45.22630270109743], [6.884859406415406, 45.21952252216817], [6.900750101991904, 45.202155027925905], [6.914224870864446, 45.19882539293806], [6.920338519089143, 45.18602544166729], [6.942144408257716, 45.17961344210069], [6.942896642546825, 45.17618805562165]]]}",10969,056,16,3,73,82
22351,22340,TREFFRIN,COTES-D'ARMOR,BRETAGNE,"Commune simple",133.0,750.0,0.5,"48.2985314083, -3.52731682316","{""type"": ""Polygon"", ""coordinates"": [[[-3.51789778443983, 48.282257988074406], [-3.522957137678294, 48.28171668647123], [-3.530105080680855, 48.28655782737881], [-3.553027908148166, 48.293015843726465], [-3.552316404982351, 48.299682155692565], [-3.54250574317699, 48.298917072888365], [-3.527687058131487, 48.31622247684318], [-3.518342500704392, 48.31858022933759], [-3.51459059352683, 48.31877818533664], [-3.514580450252732, 48.29194767831687], [-3.506690934704603, 48.28405895614906], [-3.51789778443983, 48.282257988074406]]]}",26035,351,23,2,22,53
81149,81800,LOUPIAC,TARN,MIDI-PYRENEES,"Commune simple",131.0,1087.0,0.4,"43.8241806897, 1.78265206515","{""type"": ""Polygon"", ""coordinates"": [[[1.78474025408845, 43.80732546418062], [1.775326078346319, 43.81460009623094], [1.75309234658228, 43.81908212962673], [1.7492420668513, 43.825194089111925], [1.762731695834363, 43.8383261229622], [1.776759462251307, 43.83125725045081], [1.793899740636324, 43.836758176720785], [1.807016376741421, 43.837397423486216], [1.812472482257912, 43.831525934318144], [1.803079390841549, 43.83243126406572], [1.810916669085507, 43.82384098216832], [1.809819865868115, 43.817412043172894], [1.78474025408845, 43.80732546418062]]]}",30967,149,25,1,81,73
33015,33500,ARVEYRES,GIRONDE,AQUITAINE,"Commune simple",9.0,1748.0,1.9,"44.8915609745, -0.2766650988","{""type"": ""Polygon"", ""coordinates"": [[[-0.304196861210315, 44.860892267862994], [-0.312194714055725, 44.868457606560476], [-0.30235644969302, 44.875049695501176], [-0.305696130976844, 44.884412159914184], [-0.299514886879662, 44.889227877399506], [-0.284972247661879, 44.89026290611972], [-0.282279130391124, 44.893199126207186], [-0.289632295224272, 44.9096343817502], [-0.283778877615178, 44.91881892812334], [-0.259327215827755, 44.91861998310687], [-0.250708739738616, 44.91543929556201], [-0.247601795888345, 44.90142777544267], [-0.25804129839911, 44.8897228680138], [-0.259656643634982, 44.875636141540255], [-0.268108312124851, 44.874089998514634], [-0.274122114034626, 44.866388447994325], [-0.285067639045313, 44.87219257589739], [-0.295385568750361, 44.86230774067887], [-0.298444697369356, 44.86412722981608], [-0.304196861210315, 44.860892267862994]]]}",20699,015,30,5,33,72
08171,08250,FLEVILLE,ARDENNES,CHAMPAGNE-ARDENNE,"Commune simple",161.0,783.0,0.1,"49.3088637287, 4.98128015071","{""type"": ""Polygon"", ""coordinates"": [[[4.992008426273855, 49.292758087883925], [4.972102091604253, 49.293147919297866], [4.964596456629603, 49.3007607768541], [4.955279129083537, 49.32123394312182], [4.962926867221294, 49.323753504421454], [4.973733380779274, 49.3174808441454], [5.009309057321387, 49.3211563891175], [5.006009805926952, 49.30811873625634], [4.987433511235081, 49.303201515341115], [4.994415796269223, 49.29920174049463], [4.992008426273855, 49.292758087883925]]]}",21330,171,12,4,08,21
77120,77440,COCHEREL,SEINE-ET-MARNE,ILE-DE-FRANCE,"Commune simple",170.0,836.0,0.6,"49.018408712, 3.10665091541","{""type"": ""Polygon"", ""coordinates"": [[[3.126596591359161, 49.012875371996174], [3.090025696686265, 49.01057046886116], [3.083619806212758, 49.00517992852977], [3.062842908992436, 49.01500280659411], [3.085090378955719, 49.01847794860544], [3.087288293958569, 49.02472569903981], [3.081731887381006, 49.03012468305932], [3.085974446884406, 49.03223478341533], [3.098160238872461, 49.02574236950499], [3.108507529805911, 49.02413292185629], [3.150492627105466, 49.02740561855728], [3.138370080253763, 49.014274109133964], [3.126596591359161, 49.012875371996174]]]}",36097,120,15,1,77,11
30011,30133,"LES ANGLES",GARD,LANGUEDOC-ROUSSILLON,"Commune simple",68.0,1693.0,8.3,"43.946680289, 4.75255256222","{""type"": ""Polygon"", ""coordinates"": [[[4.735505940672248, 43.91650960756443], [4.732792765494643, 43.928452893132075], [4.725291355471829, 43.93081304595121], [4.721138109647526, 43.95458015980603], [4.728737988957489, 43.95782689432996], [4.742076941137223, 43.95717400048138], [4.740763443364992, 43.96354126134763], [4.744982535881339, 43.9645722211687], [4.773298210288479, 43.96534978591072], [4.77574844345255, 43.95878356724544], [4.791968782397307, 43.95227144072291], [4.779228179513272, 43.93810356694663], [4.748517675999207, 43.93150596722416], [4.739061130857664, 43.924068470817566], [4.735505940672248, 43.91650960756443]]]}",19971,011,40,2,30,91
34070,34360,CEBAZAN,HERAULT,LANGUEDOC-ROUSSILLON,"Commune simple",188.0,1301.0,0.5,"43.4057714323, 2.98753544728","{""type"": ""Polygon"", ""coordinates"": [[[3.004255797779186, 43.38917574646144], [2.991561751312073, 43.3937276237616], [2.977449143745566, 43.39248411478041], [2.957451131462362, 43.39353966669541], [2.961553397882711, 43.40224965214184], [2.957567105426915, 43.40357062965312], [2.959374245577282, 43.412999553683036], [2.970787088333503, 43.41763640482163], [2.996667391024952, 43.42347001454634], [3.000283858917839, 43.41738844252866], [3.027343696760642, 43.40582458536618], [3.008056462928833, 43.39836975417984], [3.004255797779186, 43.38917574646144]]]}",25051,070,30,1,34,91
55526,55200,VADONVILLE,MEUSE,LORRAINE,"Commune simple",266.0,526.0,0.3,"48.7985029531, 5.5144264856","{""type"": ""Polygon"", ""coordinates"": [[[5.509277519344222, 48.78642922347413], [5.492212507245593, 48.79122259637232], [5.493063371587854, 48.79905126170929], [5.49661562572599, 48.800416797794554], [5.528370996641581, 48.81343537225561], [5.532500041991871, 48.80756210617208], [5.530184139232352, 48.80531661222998], [5.537592128938527, 48.79882473435897], [5.532418142823161, 48.79858357255484], [5.523631821875743, 48.790401051354365], [5.509277519344222, 48.78642922347413]]]}",25114,526,05,2,55,41
60236,60640,FLAVY-LE-MELDEUX,OISE,PICARDIE,"Commune simple",83.0,319.0,0.2,"49.6851555754, 3.0475541502","{""type"": ""Polygon"", ""coordinates"": [[[3.056632416134792, 49.67548037010948], [3.042190542293792, 49.675585076483756], [3.03348593919248, 49.68308175497238], [3.040502746858446, 49.694985378046006], [3.055323151137021, 49.69400911926618], [3.059919010080029, 49.6915629044999], [3.056632416134792, 49.67548037010948]]]}",25234,236,18,3,60,22
03057,03230,"LA CHAPELLE-AUX-CHASSES",ALLIER,AUVERGNE,"Commune simple",230.0,2597.0,0.2,"46.6598285232, 3.53021703178","{""type"": ""Polygon"", ""coordinates"": [[[3.507018658614578, 46.63443977211369], [3.486668840850735, 46.653806439027896], [3.48683391591619, 46.66055903508012], [3.52047221865969, 46.685236410852205], [3.534364051223109, 46.687522695771406], [3.542814834100689, 46.67946012220955], [3.547825353029157, 46.6794363061289], [3.554262492500723, 46.68460092484835], [3.565664919570854, 46.68016013106972], [3.569123653312747, 46.67437119338521], [3.559873219762237, 46.67167036545011], [3.559066097669769, 46.668234611648295], [3.570262804139732, 46.66200244334058], [3.566300423283779, 46.64196012616901], [3.556962751185973, 46.63912443585916], [3.544729699381147, 46.64338830281836], [3.527104686877088, 46.636546260462666], [3.507018658614578, 46.63443977211369]]]}",22028,057,04,2,03,83
89132,89390,CRY,YONNE,BOURGOGNE,"Commune simple",229.0,1116.0,0.2,"47.7033445336, 4.22891521589","{""type"": ""Polygon"", ""coordinates"": [[[4.261834772371242, 47.69423689342323], [4.212439475565977, 47.69501147301857], [4.193111020159444, 47.691654568525536], [4.184800215199392, 47.70344128739741], [4.200017367986501, 47.7046904256048], [4.221611207950008, 47.713558634474026], [4.239355259712799, 47.71776484474334], [4.253545792242952, 47.71426501919167], [4.257436122764321, 47.707859017259224], [4.265892114470224, 47.70395104615664], [4.261834772371242, 47.69423689342323]]]}",30776,132,02,2,89,26
10209,10270,LUSIGNY-SUR-BARSE,AUBE,CHAMPAGNE-ARDENNE,"Chef-lieu canton",126.0,3814.0,1.7,"48.2629805812, 4.27634825277","{""type"": ""Polygon"", ""coordinates"": [[[4.293473444419213, 48.23369528907239], [4.276295726976108, 48.22295736718018], [4.266755565900262, 48.22328500506074], [4.262001854212113, 48.228357260930565], [4.257191086129752, 48.23729040429777], [4.227632810672716, 48.24058870496384], [4.22174193540623, 48.25030535314211], [4.249308007963576, 48.264469139911746], [4.250611405649996, 48.26771286522947], [4.237411966742749, 48.272126036011784], [4.233158313684275, 48.278136492296355], [4.24088927605837, 48.281844018779324], [4.244298067565731, 48.28803516880104], [4.270405081622128, 48.29710714206199], [4.284906821901536, 48.28788905238504], [4.309355733305221, 48.291274417132115], [4.31736789061063, 48.28705512027551], [4.321074848186474, 48.278411075584444], [4.334972801253281, 48.28155755916443], [4.340586988237789, 48.275419935692085], [4.330957393704392, 48.273638956165726], [4.32101441182018, 48.26201606535112], [4.311422480988702, 48.260539050650216], [4.312683480561895, 48.25056337805959], [4.3078327588538, 48.24947428752167], [4.289002136328815, 48.24584761383039], [4.286895181742, 48.242873959366634], [4.293473444419213, 48.23369528907239]]]}",5007,209,12,3,10,21
