"Code INSEE","Code Postal",Commune,Département,Région,Statut,"Altitude Moyenne",Superficie,Population,geo_point_2d,geo_shape,"ID Geogla","Code Commune","Code Canton","Code Arrondissement","Code Département","Code Région"
54329,54300,LUNEVILLE,MEURTHE-ET-MOSELLE,LORRAINE,Sous-préfecture,239.0,1650.0,19.9,"48.5920244663, 6.49810324732","{""type"": ""Polygon"", ""coordinates"": [[[6.50960159696448, 48.5717462978741], [6.488047520371553, 48.57447849177873], [6.48247496586419, 48.57923391814032], [6.468606299753249, 48.57963922054907], [6.471498019258513, 48.586208816352816], [6.456678858704005, 48.6039007962106], [6.461321766863843, 48.60266735657208], [6.46971399944419, 48.60597944211972], [6.479317299694055, 48.620546347851345], [6.493572555960742, 48.61803988275698], [6.499905723368845, 48.59963877699629], [6.51468198958169, 48.600742876617645], [6.515196388330836, 48.59384852087523], [6.530258063984235, 48.5843081798886], [6.539941209419199, 48.58179628933927], [6.551563367180849, 48.58807703134755], [6.564761333876092, 48.58317097270976], [6.545260732882117, 48.57317366587125], [6.534790667338798, 48.57968038666604], [6.520624105878317, 48.58272085846899], [6.50960159696448, 48.5717462978741]]]}",676,329,97,2,54,41
83108,83136,"LA ROQUEBRUSSANNE",VAR,"PROVENCE-ALPES-COTE D'AZUR","Chef-lieu canton",479.0,3734.0,2.3,"43.3371906607, 5.9839377705","{""type"": ""Polygon"", ""coordinates"": [[[5.933557169235599, 43.30748087312821], [5.925947599929932, 43.31007265818468], [5.923133097747398, 43.31582902653238], [5.936371125825016, 43.319647149130944], [5.957698163004573, 43.33761019187406], [5.954939530719414, 43.35451988505302], [5.962342457541765, 43.36340980976452], [5.980752853139692, 43.36247195945392], [5.995993842267188, 43.36987416939995], [6.019416829402235, 43.36988917843188], [6.034511856744419, 43.36525352829129], [6.015078662401907, 43.342426163384864], [6.024875498715242, 43.316882622963135], [5.994847781175385, 43.316287401293714], [5.985718173280093, 43.30926620132881], [5.933557169235599, 43.30748087312821]]]}",3951,108,20,3,83,93
25472,25680,PUESSANS,DOUBS,FRANCHE-COMTE,"Commune simple",353.0,354.0,0.0,"47.434521432, 6.32409895511","{""type"": ""Polygon"", ""coordinates"": [[[6.325766982167573, 47.420709146843286], [6.316498133027752, 47.42774029273379], [6.303652068525828, 47.43020521463743], [6.306125036891078, 47.43327034196313], [6.310178307666915, 47.431821600842], [6.322252791637909, 47.44473977527193], [6.335708021147205, 47.44539986966958], [6.3389096667091, 47.442857330725815], [6.326564322639673, 47.420722377846275], [6.325766982167573, 47.420709146843286]]]}",33503,472,23,1,25,43
31462,31180,ROUFFIAC-TOLOSAN,HAUTE-GARONNE,MIDI-PYRENEES,"Commune simple",198.0,475.0,1.7,"43.6638973409, 1.52541943073","{""type"": ""Polygon"", ""coordinates"": [[[1.535052239494896, 43.65226494089562], [1.522545586496614, 43.65469659389665], [1.505731310334661, 43.66969421213598], [1.512226299641081, 43.6745350757896], [1.529638604579391, 43.67342188634813], [1.544716620473032, 43.65678647003076], [1.535052239494896, 43.65226494089562]]]}",15968,462,50,3,31,73
58039,58530,BREVES,NIEVRE,BOURGOGNE,"Commune simple",232.0,1662.0,0.3,"47.430617501, 3.62503798759","{""type"": ""Polygon"", ""coordinates"": [[[3.60964118262091, 47.40466958985802], [3.603706145256007, 47.41692557775139], [3.595554479906761, 47.41738169586627], [3.592277447362803, 47.41128592742927], [3.587664982039393, 47.410310075377346], [3.570662491543131, 47.41639919486943], [3.570378975818657, 47.41966837429525], [3.607566513740916, 47.43103890474055], [3.620614701340375, 47.44197066254069], [3.628685831031718, 47.454701325253914], [3.634157055868194, 47.45607597434741], [3.655583212214648, 47.448809617584395], [3.67439724387817, 47.44953033384912], [3.677362723276192, 47.44685748232054], [3.660524756362811, 47.43950947085579], [3.637479547278151, 47.4174115749964], [3.62831174616617, 47.41489581483019], [3.60964118262091, 47.40466958985802]]]}",8685,039,05,2,58,26
32447,32450,TIRENT-PONTEJAC,GERS,MIDI-PYRENEES,"Commune simple",183.0,749.0,0.1,"43.545808874, 0.793604017462","{""type"": ""Polygon"", ""coordinates"": [[[0.788527094218607, 43.52429407830486], [0.779382291698361, 43.524710329394345], [0.772603147126477, 43.533338109808014], [0.774715349422527, 43.53629770898065], [0.792916192792964, 43.55074669018582], [0.781296615543219, 43.56001474633949], [0.795873113507494, 43.56559522985312], [0.808605073765735, 43.56638402741975], [0.80558058154657, 43.564225726745306], [0.814189129091587, 43.5536704051529], [0.805854797925788, 43.547012671418656], [0.803745110550785, 43.537465199976], [0.79650463431664, 43.53398814053563], [0.788527094218607, 43.52429407830486]]]}",2566,447,27,1,32,73
19266,19200,THALAMY,CORREZE,LIMOUSIN,"Commune simple",711.0,1156.0,0.1,"45.5068066637, 2.45854941771","{""type"": ""Polygon"", ""coordinates"": [[[2.465059109155752, 45.47806643872849], [2.456686059615153, 45.47956605053894], [2.447808341833824, 45.48671761734595], [2.449234456265459, 45.49265883689882], [2.438372871562548, 45.4981520404252], [2.451017503897231, 45.52340128195548], [2.446427502033578, 45.532779895479905], [2.465576218180751, 45.53474563595894], [2.46949946195667, 45.521085778585594], [2.479351324826598, 45.50594964597449], [2.466363994171852, 45.50079191872904], [2.470880541590655, 45.49177240587892], [2.465059109155752, 45.47806643872849]]]}",2713,266,05,3,19,74
42112,42460,JARNOSSE,LOIRE,RHONE-ALPES,"Commune simple",441.0,1201.0,0.4,"46.100691759, 4.24588298664","{""type"": ""Polygon"", ""coordinates"": [[[4.257954667803684, 46.076143169439455], [4.255061918409247, 46.078669880604885], [4.246701680007742, 46.0758080789794], [4.237905298796837, 46.07824596366873], [4.236292859004046, 46.081352604955306], [4.242894623281674, 46.08999830006769], [4.234882559916602, 46.09115748401588], [4.226922230751338, 46.10623878346474], [4.217660337145299, 46.10662670482191], [4.210076020467341, 46.11087756090061], [4.212674560731262, 46.11479443775193], [4.23112901694059, 46.114271601559274], [4.247518112608637, 46.12145960683274], [4.257329977277537, 46.11501113726038], [4.266123520490638, 46.116723624278094], [4.273417824345165, 46.112958567287855], [4.258095155261272, 46.09980047895447], [4.257680914852079, 46.096409794650164], [4.267329043095068, 46.088719368653564], [4.257954667803684, 46.076143169439455]]]}",2811,112,05,2,42,82
19192,19380,SAINT-CHAMANT,CORREZE,LIMOUSIN,"Commune simple",286.0,1401.0,0.5,"45.1266782862, 1.89882074872","{""type"": ""Polygon"", ""coordinates"": [[[1.89366843130146, 45.108212944475824], [1.889037224780366, 45.10833798909387], [1.886662055310348, 45.11713910747278], [1.871308803290171, 45.12291903109492], [1.872048755494524, 45.12911292492835], [1.863365234852451, 45.1401279314307], [1.882141757679945, 45.14411775393814], [1.887441650733689, 45.138677698432815], [1.904678291285796, 45.14144168587528], [1.918384622882318, 45.13932417987346], [1.92492436723482, 45.13469583969377], [1.930045144750296, 45.125055825790476], [1.917593732829637, 45.109870536814505], [1.89366843130146, 45.108212944475824]]]}",5886,192,01,2,19,74
54387,54700,MORVILLE-SUR-SEILLE,MEURTHE-ET-MOSELLE,LORRAINE,"Commune simple",207.0,537.0,0.1,"48.9179706076, 6.14619157987","{""type"": ""Polygon"", ""coordinates"": [[[6.165558927911633, 48.91442247060681], [6.138996136542167, 48.90507788935874], [6.1295101761852, 48.90738720360161], [6.12612716728755, 48.909707544738666], [6.12764284474845, 48.91879375461188], [6.140967521230078, 48.92348488934527], [6.146543722661563, 48.93258127608941], [6.149730514499739, 48.93332549772313], [6.158975905539401, 48.930589092694106], [6.165558927911633, 48.91442247060681]]]}",15507,387,24,3,54,41
21098,21690,BOUX-SOUS-SALMAISE,COTE-D'OR,BOURGOGNE,"Commune simple",419.0,1458.0,0.1,"47.4731727042, 4.64424292231","{""type"": ""Polygon"", ""coordinates"": [[[4.633794783493769, 47.448399504680765], [4.62410402644247, 47.45754783663137], [4.614977372106952, 47.46613823292811], [4.614153803894388, 47.473172466946366], [4.604635458785667, 47.48168632730987], [4.613894374729471, 47.48042394163703], [4.653520693706849, 47.49187890483096], [4.661544225840638, 47.49316029525624], [4.66865827509151, 47.488268665545974], [4.670373363631511, 47.48150933290537], [4.684101514147609, 47.471641603648635], [4.679043962214284, 47.46577215760619], [4.674122497182519, 47.46506870419229], [4.654406833553478, 47.46769149798249], [4.642456714909553, 47.4568761677456], [4.642884629195989, 47.450054296596456], [4.633794783493769, 47.448399504680765]]]}",8104,098,36,3,21,26
15097,15500,LASTIC,CANTAL,AUVERGNE,"Commune simple",1048.0,1029.0,0.1,"45.1115073317, 3.2185679587","{""type"": ""Polygon"", ""coordinates"": [[[3.228515309862077, 45.08972342274205], [3.211689354772048, 45.09393450129928], [3.20501912585232, 45.098349926820305], [3.195357964149617, 45.10943321563365], [3.191179475763105, 45.12201010535418], [3.194227864705848, 45.12452597609316], [3.220273229790132, 45.11739138147069], [3.225767032121274, 45.12998609805616], [3.233564486527479, 45.13304944393004], [3.240702803975785, 45.130558143578675], [3.244946723107602, 45.120797482106774], [3.233716423348323, 45.114626785511724], [3.229441579478387, 45.104821254778344], [3.233636054732699, 45.095394335770486], [3.228515309862077, 45.08972342274205]]]}",8224,097,19,3,15,83
70367,70000,MONT-LE-VERNOIS,HAUTE-SAONE,FRANCHE-COMTE,"Commune simple",299.0,779.0,0.2,"47.6019923568, 6.06463022587","{""type"": ""Polygon"", ""coordinates"": [[[6.068106308899447, 47.57288178420481], [6.061144382315875, 47.581937630692444], [6.060760128089338, 47.59218978732427], [6.053321415465899, 47.59693369732438], [6.04757066101756, 47.61003732693232], [6.048424222400148, 47.61961734870687], [6.050792962913774, 47.622365892582515], [6.051603509493032, 47.624191300619195], [6.061336486732919, 47.62290958311391], [6.064826474323058, 47.61686382153802], [6.073759030581267, 47.61397160322398], [6.083855525091538, 47.602652473765545], [6.082813774005653, 47.599374058645395], [6.075129327999552, 47.59082104690982], [6.072103096128766, 47.57756887105907], [6.068106308899447, 47.57288178420481]]]}",31677,367,29,2,70,43
80605,80400,OFFOY,SOMME,PICARDIE,"Commune simple",65.0,717.0,0.2,"49.7712497571, 3.01663312935","{""type"": ""Polygon"", ""coordinates"": [[[3.027763925863918, 49.75506330089517], [3.013715628122477, 49.755371173784106], [3.00596370416361, 49.758696159044014], [2.99841863857699, 49.767959507874856], [3.000777073132321, 49.78533562571559], [3.016290390738406, 49.78410366938184], [3.024964684389201, 49.78781277811629], [3.035586812495562, 49.77684008521279], [3.027763925863918, 49.75506330089517]]]}",66,605,24,4,80,22
66081,66210,FONTRABIOUSE,PYRENEES-ORIENTALES,LANGUEDOC-ROUSSILLON,"Commune simple",1881.0,1569.0,0.1,"42.6426527575, 2.05312603045","{""type"": ""Polygon"", ""coordinates"": [[[2.099910463396876, 42.62541285048578], [2.096995639970737, 42.62259208856636], [2.087725364115328, 42.62217173459169], [2.072013230119679, 42.63028125839297], [2.031080905410967, 42.64032992074845], [2.018965613345393, 42.646000824632644], [1.990771460290545, 42.646637629451554], [1.997955762058366, 42.66090250620084], [2.002094847466222, 42.661076066016776], [2.018422598324003, 42.65365641104172], [2.027051835465352, 42.65262032679618], [2.04326960860997, 42.6574960280291], [2.07514783826106, 42.64375908504534], [2.107524641363683, 42.64259558025432], [2.09632074053252, 42.627648295209376], [2.099910463396876, 42.62541285048578]]]}",188,081,06,3,66,91
78337,78270,LIMETZ-VILLEZ,YVELINES,ILE-DE-FRANCE,"Commune simple",31.0,947.0,1.9,"49.0598121683, 1.55067599473","{""type"": ""Polygon"", ""coordinates"": [[[1.580968316603632, 49.06229892538566], [1.548020032349646, 49.04156288597772], [1.543310858101397, 49.04021983246787], [1.53316530291559, 49.047803509652205], [1.521347391405011, 49.068351721386], [1.546514052215964, 49.07238184603398], [1.560750773483613, 49.07035892799982], [1.572262160248118, 49.07680923113177], [1.580968316603632, 49.06229892538566]]]}",21472,337,02,1,78,11
83035,83330,"LE CASTELLET",VAR,"PROVENCE-ALPES-COTE D'AZUR","Commune simple",267.0,4533.0,4.2,"43.227667489, 5.76560108367","{""type"": ""Polygon"", ""coordinates"": [[[5.766717604605968, 43.15871502331701], [5.7647178154222, 43.15931533232865], [5.772635669799836, 43.17162235183903], [5.755401065695756, 43.21582396951904], [5.734274980340616, 43.23018608465], [5.704507722871575, 43.2416555708671], [5.701219547068918, 43.24715621124046], [5.738250935709566, 43.262100767594866], [5.760929375804439, 43.26734698960637], [5.765479969374595, 43.26849070658849], [5.806644973425974, 43.25051589283046], [5.804645461946638, 43.23344807652391], [5.798705161532881, 43.227976733095424], [5.793035841410085, 43.21104020878811], [5.787001584601539, 43.16251272663961], [5.766717604605968, 43.15871502331701]]]}",1620,035,03,2,83,93
87205,87110,"LE VIGEN",HAUTE-VIENNE,LIMOUSIN,"Commune simple",338.0,2959.0,2.0,"45.7366862945, 1.28148315318","{""type"": ""Polygon"", ""coordinates"": [[[1.259208740532256, 45.697326863486865], [1.255411291965051, 45.70321277810266], [1.260661880633063, 45.70875221740496], [1.259141797192849, 45.715384953258486], [1.251106272613937, 45.71862018288916], [1.237119375853284, 45.71690710011985], [1.227666368556773, 45.72339709996103], [1.229283507658517, 45.729520344229016], [1.238614773139069, 45.72809028510501], [1.244715384464284, 45.73280608288444], [1.254406879236927, 45.73219095874553], [1.285311222821919, 45.754651327443554], [1.289173763457278, 45.76454562839229], [1.270409213757788, 45.78884872835596], [1.275213848850837, 45.793308695070394], [1.291339178854261, 45.78649248270027], [1.314567500423333, 45.783004838690076], [1.312748156130445, 45.77977117502761], [1.3029035491336, 45.77967757676248], [1.298620200192687, 45.7779017438008], [1.297540555599136, 45.77450783876565], [1.309163255213016, 45.759370801429924], [1.305986039253871, 45.742543173873], [1.312337008703775, 45.73718921428558], [1.308701533028183, 45.730730805115975], [1.310831516033497, 45.72036874534486], [1.30833925944582, 45.71735007387552], [1.299765750681966, 45.709312964461326], [1.296294801935392, 45.706801644332494], [1.27523968199509, 45.69765447899474], [1.266698261924181, 45.70073890453949], [1.259208740532256, 45.697326863486865]]]}",309,205,36,2,87,74
77110,77570,CHENOU,SEINE-ET-MARNE,ILE-DE-FRANCE,"Commune simple",107.0,1373.0,0.3,"48.1650303616, 2.65274445287","{""type"": ""Polygon"", ""coordinates"": [[[2.650196835400067, 48.14440807779636], [2.640105344539663, 48.143540879756934], [2.637187223426187, 48.153412106537324], [2.623270144537215, 48.1570218046793], [2.6224322197727, 48.167007187952855], [2.62760992825556, 48.16714061336308], [2.633461397676107, 48.176795986199686], [2.648616372008413, 48.18595716073182], [2.656313991362199, 48.18168772212174], [2.671050210805179, 48.18332236147264], [2.684133308507799, 48.169042052563704], [2.67719197837389, 48.16029501112662], [2.668584002573125, 48.15821955270548], [2.664724327915668, 48.145485063466126], [2.650196835400067, 48.14440807779636]]]}",30926,110,04,4,77,11
11320,11340,ROQUEFEUIL,AUDE,LANGUEDOC-ROUSSILLON,"Commune simple",928.0,2272.0,0.3,"42.8466988532, 1.99530342832","{""type"": ""Polygon"", ""coordinates"": [[[2.008348011857205, 42.81193954282519], [1.988108947501219, 42.80914261192744], [1.979986634983856, 42.810549456125834], [1.98426130693234, 42.8336295279388], [1.979960653141157, 42.84335503330166], [1.960243687549046, 42.861376728849606], [1.985040681850134, 42.87085902893557], [1.981921841288381, 42.87719668402477], [2.013177684870385, 42.88215600711689], [2.016271725152669, 42.86843385014416], [2.006960758861211, 42.85239443249052], [2.017112046493239, 42.84550935731089], [2.018338980053045, 42.835097842678124], [2.008348011857205, 42.81193954282519]]]}",7283,320,04,2,11,91
60687,60650,VILLERS-SUR-AUCHY,OISE,PICARDIE,"Commune simple",129.0,878.0,0.3,"49.4762316159, 1.79239140234","{""type"": ""Polygon"", ""coordinates"": [[[1.799708270300951, 49.45606746375204], [1.765962180534437, 49.46601163189456], [1.775763780214033, 49.473733567897135], [1.775531282975353, 49.48698053526104], [1.778529780407925, 49.48969838286759], [1.788633411941281, 49.49014134940882], [1.801639927624708, 49.49391998183685], [1.814514270688106, 49.49034331616536], [1.809231326175499, 49.47059745896852], [1.801764717614906, 49.46605643342183], [1.799708270300951, 49.45606746375204]]]}",25136,687,35,1,60,22
07101,07120,GROSPIERRES,ARDECHE,RHONE-ALPES,"Commune simple",207.0,2720.0,0.9,"44.3930827383, 4.28692737418","{""type"": ""Polygon"", ""coordinates"": [[[4.294899891277052, 44.36464664871009], [4.285679461750324, 44.364808758447815], [4.279205760882734, 44.36989875205592], [4.265138077530907, 44.36942214128319], [4.257640715673777, 44.37373936689225], [4.247623694849873, 44.39250718375562], [4.263592299296128, 44.404208935396184], [4.25579855188587, 44.41575881744536], [4.263142164783067, 44.42399362243622], [4.267791261005604, 44.424030253543265], [4.272347372749308, 44.41434451491082], [4.27679994347574, 44.41294254757707], [4.295838303371393, 44.41553817660805], [4.311065030167838, 44.42378489033087], [4.318836871604997, 44.40795474790532], [4.316450095783245, 44.398215019797014], [4.326500261398893, 44.39143219453608], [4.322140351620139, 44.38700114792821], [4.313275484350482, 44.37937371855541], [4.314425627479885, 44.37267983463626], [4.309361841933382, 44.367014357104594], [4.303090617239244, 44.3710050241131], [4.294899891277052, 44.36464664871009]]]}",18716,101,09,1,07,82
21659,21440,VAUX-SAULES,COTE-D'OR,BOURGOGNE,"Commune simple",501.0,2828.0,0.2,"47.4746631132, 4.82267310049","{""type"": ""Polygon"", ""coordinates"": [[[4.805911211650118, 47.44441541219434], [4.785589521267584, 47.45195028624186], [4.781032541341387, 47.474188060022556], [4.796425186270948, 47.49123028550972], [4.80381653945503, 47.49611326327991], [4.811823691363482, 47.49991473471972], [4.849814564650328, 47.496958628536284], [4.868701524303146, 47.49260532206075], [4.879426376906813, 47.4855265545338], [4.877719918729157, 47.48232156741796], [4.86778680539705, 47.48048236760765], [4.856392561723117, 47.468661968635686], [4.83387552992849, 47.46064492692595], [4.823920653601246, 47.444359655961264], [4.805911211650118, 47.44441541219434]]]}",35130,659,30,2,21,26
33504,33210,SAUTERNES,GIRONDE,AQUITAINE,"Commune simple",55.0,1127.0,0.7,"44.531082109, -0.341531541732","{""type"": ""Polygon"", ""coordinates"": [[[-0.313562602876814, 44.512852196637645], [-0.330135717496789, 44.51907465135112], [-0.353446680482485, 44.51653027766205], [-0.374365699424573, 44.52435307955716], [-0.365681868682827, 44.53904412565485], [-0.361384597960307, 44.54029242224605], [-0.337206604954767, 44.5413326745447], [-0.329400252161568, 44.55422802933343], [-0.31548204537437, 44.54296968575652], [-0.322625206090621, 44.527554511463485], [-0.313562602876814, 44.512852196637645]]]}",19098,504,28,3,33,72
66153,66130,PRUNET-ET-BELPUIG,PYRENEES-ORIENTALES,LANGUEDOC-ROUSSILLON,"Commune simple",580.0,2181.0,0.1,"42.5661186047, 2.63306302211","{""type"": ""Polygon"", ""coordinates"": [[[2.64690852660553, 42.53559793199377], [2.636076316855307, 42.54561206519644], [2.613834225483335, 42.546486865552446], [2.607361385482768, 42.54178858425287], [2.595538534301426, 42.54622136228434], [2.596353223522351, 42.54972147948942], [2.617922585597176, 42.58313559193026], [2.615254926225818, 42.59288033254122], [2.617925744448922, 42.59565889736098], [2.632532273199587, 42.587160465304244], [2.640417640026125, 42.59084627997351], [2.654195806640836, 42.59204249340484], [2.665121457237479, 42.57306327704619], [2.678637756813789, 42.57033587760417], [2.661304779119307, 42.56632675189749], [2.65024828000944, 42.560456669490165], [2.652823069601215, 42.54056165595714], [2.64690852660553, 42.53559793199377]]]}",1951,153,18,3,66,91
