"Code INSEE","Code Postal",Commune,Département,Région,Statut,"Altitude Moyenne",Superficie,Population,geo_point_2d,geo_shape,"ID Geogla","Code Commune","Code Canton","Code Arrondissement","Code Département","Code Région"
53025,53170,BAZOUGERS,MAYENNE,"PAYS DE LA LOIRE","Commune simple",83.0,3195.0,1.0,"48.0261307912, -0.593302561904","{""type"": ""Polygon"", ""coordinates"": [[[-0.554038982219227, 48.002056333696316], [-0.557332825307236, 48.00233506985381], [-0.612831919954819, 48.008759465454], [-0.623006775864764, 48.00776176386917], [-0.652939751674636, 48.01315076343744], [-0.653889289391211, 48.01659860932708], [-0.640252220022404, 48.03521873123061], [-0.626367442950848, 48.04350282905849], [-0.60744890348575, 48.044823014753256], [-0.594283446485202, 48.03947865292413], [-0.585574421538556, 48.05169815768473], [-0.561094508880297, 48.055080743411004], [-0.557837074890596, 48.052395801271494], [-0.558731695522817, 48.042126677399914], [-0.554576689684571, 48.04006332223704], [-0.542334192311497, 48.03455933361897], [-0.549222169731452, 48.02531668693159], [-0.547137906700453, 48.015254475124735], [-0.554038982219227, 48.002056333696316]]]}",28497,025,22,2,53,52
31076,31210,BORDES-DE-RIVIERE,HAUTE-GARONNE,MIDI-PYRENEES,"Commune simple",440.0,846.0,0.5,"43.1236831368, 0.634949755967","{""type"": ""Polygon"", ""coordinates"": [[[0.629798340911076, 43.10043687271987], [0.615144782294193, 43.13180596324584], [0.630747079557105, 43.13903394108921], [0.634305871501156, 43.14485318821165], [0.652368276165396, 43.14793860506313], [0.652678951418823, 43.14119647764721], [0.643555100076109, 43.14104240987436], [0.640262014162075, 43.13531930378331], [0.646105806995338, 43.119141948796724], [0.653772539490934, 43.11092273271912], [0.65257184985799, 43.10752223217198], [0.631927925051628, 43.103309166214956], [0.629798340911076, 43.10043687271987]]]}",30826,076,22,2,31,73
59047,59266,BANTEUX,NORD,NORD-PAS-DE-CALAIS,"Commune simple",104.0,617.0,0.3,"50.0656630113, 3.18790046791","{""type"": ""Polygon"", ""coordinates"": [[[3.202395449175905, 50.05754063827716], [3.19332601462053, 50.04980424799189], [3.178292245636126, 50.0505814748681], [3.176653076530893, 50.05253283357488], [3.175257222771809, 50.06844987895248], [3.167552097338962, 50.07185557104512], [3.175028138084473, 50.07891336015249], [3.183991121954254, 50.07971753573542], [3.188156841897484, 50.07773535632773], [3.198280442633067, 50.079111500632635], [3.206606187366204, 50.07069132130503], [3.201396804197445, 50.0660476614214], [3.202395449175905, 50.05754063827716]]]}",9228,047,43,2,59,31
70487,70110,SENARGENT-MIGNAFANS,HAUTE-SAONE,FRANCHE-COMTE,"Commune simple",304.0,1080.0,0.3,"47.5662742905, 6.52981736725","{""type"": ""Polygon"", ""coordinates"": [[[6.552382460172001, 47.543283824316475], [6.547625847715261, 47.55301587010399], [6.537679844495805, 47.56059855417222], [6.515889948940025, 47.55212132221724], [6.509114098096475, 47.551289328659294], [6.505483541852485, 47.56776112257551], [6.495953229379664, 47.569416802330416], [6.496812907861897, 47.57176969587865], [6.519515939620559, 47.58534078807279], [6.524532312700449, 47.586081317016045], [6.531617908402866, 47.58105551863713], [6.538041942926735, 47.572093782294615], [6.546611753037022, 47.568814961989965], [6.555171598793028, 47.57040141123782], [6.560733651054777, 47.57734092027207], [6.562905093170337, 47.56797581297398], [6.555100372156089, 47.56013167877746], [6.5600134635402, 47.554755654319486], [6.556610028354897, 47.545020063662975], [6.552382460172001, 47.543283824316475]]]}",5298,487,27,1,70,43
21198,21460,CORROMBLES,COTE-D'OR,BOURGOGNE,"Commune simple",279.0,1143.0,0.2,"47.5184691895, 4.20257094353","{""type"": ""Polygon"", ""coordinates"": [[[4.214294925163712, 47.499598882426525], [4.198723465604314, 47.50781747309678], [4.180257374277498, 47.512741313452054], [4.173163667212936, 47.528585320811416], [4.166349130112766, 47.53365005623394], [4.179325473331295, 47.5385788916571], [4.193942226905937, 47.529337630934535], [4.203898236469649, 47.5305316020061], [4.214720550852298, 47.523613415235666], [4.238514671510519, 47.519761981989234], [4.234135448076274, 47.50967146832711], [4.214294925163712, 47.499598882426525]]]}",5426,198,33,3,21,26
80260,80132,DRUCAT,SOMME,PICARDIE,"Commune simple",49.0,1111.0,0.9,"50.1459729311, 1.86130040867","{""type"": ""Polygon"", ""coordinates"": [[[1.857891567957218, 50.122260594883016], [1.839777446438993, 50.13855394973386], [1.834721932604753, 50.13780554728363], [1.83832636352884, 50.14944362591526], [1.847187213136333, 50.157475479646905], [1.845064168020139, 50.160464244304215], [1.845402283109888, 50.168334883380645], [1.850396113214612, 50.167627276688734], [1.852609907395577, 50.161244429586525], [1.88698549212203, 50.160087626664804], [1.882229991348815, 50.15511382290004], [1.889682516726981, 50.148005401189096], [1.879339094127673, 50.13663993494616], [1.862827190247454, 50.12830607495637], [1.857891567957218, 50.122260594883016]]]}",16554,260,01,1,80,22
61123,61160,COULONCES,ORNE,BASSE-NORMANDIE,"Commune simple",103.0,608.0,0.2,"48.8320426038, 0.0154675970058","{""type"": ""Polygon"", ""coordinates"": [[[0.025119313608096, 48.81947087891812], [0.019248390884051, 48.816318626721106], [0.011131530417603, 48.81859989791175], [-0.001564979718019, 48.82347470540919], [0.007071706590133, 48.84847683206926], [0.010469449895121, 48.850100770841756], [0.016899007923799, 48.846652444164704], [0.021727745719473, 48.84161596890882], [0.03468193847649, 48.838239054629284], [0.025119313608096, 48.81947087891812]]]}",16674,123,35,2,61,25
89326,89100,ROSOY,YONNE,BOURGOGNE,"Commune simple",102.0,607.0,1.1,"48.1486871821, 3.31220740481","{""type"": ""Polygon"", ""coordinates"": [[[3.345758013684294, 48.1364744424218], [3.331252759642219, 48.13432945626015], [3.320319594899224, 48.140280582330846], [3.295976573877843, 48.143466588440056], [3.302163461547188, 48.14855294959773], [3.2844990380312, 48.15179125278078], [3.282872001295751, 48.154314677940285], [3.291041233256244, 48.16036862511828], [3.30143851711814, 48.16289802143514], [3.318487445974996, 48.155276728090904], [3.329710360180434, 48.14351211457502], [3.340182569611788, 48.14328442080277], [3.345758013684294, 48.1364744424218]]]}",30459,326,40,3,89,26
70323,70210,MAILLERONCOURT-SAINT-PANCRAS,HAUTE-SAONE,FRANCHE-COMTE,"Commune simple",284.0,1500.0,0.2,"47.9284392755, 6.13912860698","{""type"": ""Polygon"", ""coordinates"": [[[6.15285836438736, 47.902472970969356], [6.118334181887271, 47.9039537245856], [6.109990131432377, 47.907624645275874], [6.122030686348613, 47.93081222891531], [6.132730610088889, 47.942704129453745], [6.128728277118651, 47.95620341124981], [6.144418478956656, 47.96122445134284], [6.155256226352377, 47.964428449461906], [6.159453858790229, 47.963982421162335], [6.161246931402954, 47.95829610079804], [6.149820566136846, 47.938626426402344], [6.153570810812404, 47.92122395741715], [6.157545618976088, 47.91889246055746], [6.161855505753444, 47.904653778658805], [6.15285836438736, 47.902472970969356]]]}",25945,323,25,1,70,43
27631,27290,THIERVILLE,EURE,HAUTE-NORMANDIE,"Commune simple",125.0,363.0,0.3,"49.2634059401, 0.71733189075","{""type"": ""Polygon"", ""coordinates"": [[[0.711817001210836, 49.2516675750774], [0.704253753147626, 49.258008182809185], [0.708666849645025, 49.2588835342065], [0.707615431362853, 49.2618314083683], [0.699357449129116, 49.268913926302616], [0.722202214242944, 49.27289082095803], [0.730131137085776, 49.26917313272062], [0.733287900726688, 49.26394439723758], [0.72944559857405, 49.258817832696444], [0.711817001210836, 49.2516675750774]]]}",9468,631,23,2,27,23
31092,31440,BURGALAYS,HAUTE-GARONNE,MIDI-PYRENEES,"Commune simple",1032.0,488.0,0.1,"42.8843664785, 0.636511847302","{""type"": ""Polygon"", ""coordinates"": [[[0.630133625476226, 42.87167656419456], [0.621260767591377, 42.89300014798818], [0.628462289825335, 42.89852149645535], [0.63240320117538, 42.89970606764441], [0.651054235632091, 42.88575715434997], [0.65018160557491, 42.87255821022395], [0.630133625476226, 42.87167656419456]]]}",7099,092,28,2,31,73
49358,49730,TURQUANT,MAINE-ET-LOIRE,"PAYS DE LA LOIRE","Commune simple",72.0,792.0,0.6,"47.2114118968, 0.0218791736623","{""type"": ""Polygon"", ""coordinates"": [[[0.041583556128332, 47.20360746821849], [0.008637194299771, 47.19368884994732], [-0.010198007695648, 47.1993720870868], [0.002842231984756, 47.20352124175088], [0.011762390501567, 47.211427576276954], [0.02233814174563, 47.23342083940757], [0.04346342143582, 47.22736720846702], [0.033516187736932, 47.21589669669507], [0.041583556128332, 47.20360746821849]]]}",10591,358,29,3,49,52
74034,74430,"LE BIOT",HAUTE-SAVOIE,RHONE-ALPES,"Chef-lieu canton",1159.0,1307.0,0.5,"46.2728593658, 6.64024071432","{""type"": ""Polygon"", ""coordinates"": [[[6.633146283123493, 46.24897444055066], [6.620267741693652, 46.26446594745833], [6.618777701772423, 46.28419143437852], [6.644239428572865, 46.2998662562998], [6.652259747587504, 46.29610263832049], [6.653338563346052, 46.279544611407], [6.663515377705431, 46.27251068372514], [6.660122097217508, 46.27036626963909], [6.664934481335177, 46.26497394614096], [6.655262377325149, 46.254242410912575], [6.633146283123493, 46.24897444055066]]]}",30219,034,06,4,74,82
57194,57330,ENTRANGE,MOSELLE,LORRAINE,"Commune simple",237.0,401.0,1.3,"49.4144066567, 6.11091763784","{""type"": ""Polygon"", ""coordinates"": [[[6.128205670652678, 49.408708338777934], [6.108046057278699, 49.40519817160595], [6.098561420102673, 49.40793322578957], [6.093618616586799, 49.41377169485977], [6.095587742991196, 49.42244658727574], [6.104580675893851, 49.424087136722974], [6.126514770842206, 49.41832306497349], [6.131546042377932, 49.41399212157542], [6.128205670652678, 49.408708338777934]]]}",30038,194,05,7,57,41
30060,30132,CAISSARGUES,GARD,LANGUEDOC-ROUSSILLON,"Commune simple",49.0,853.0,3.7,"43.7920118667, 4.39549848347","{""type"": ""Polygon"", ""coordinates"": [[[4.404963034464251, 43.77126810807542], [4.393254426014988, 43.782119570603705], [4.380884949737362, 43.78533704916392], [4.369835779317631, 43.796015639196206], [4.398091389830595, 43.813315396884285], [4.408726103958246, 43.797995024590094], [4.411361185096196, 43.78443361799718], [4.41743068583048, 43.77419366717162], [4.404963034464251, 43.77126810807542]]]}",30158,060,45,2,30,91
66005,66760,ANGOUSTRINE-VILLENEUVE-DES-ESCALDES,PYRENEES-ORIENTALES,LANGUEDOC-ROUSSILLON,"Commune simple",2202.0,8718.0,0.6,"42.5644340706, 1.95068130074","{""type"": ""Polygon"", ""coordinates"": [[[1.960055825645867, 42.4704521123199], [1.944848863809587, 42.47201979964262], [1.949780638810634, 42.488151360136776], [1.938846372257871, 42.51102176784728], [1.9497613934404, 42.522340524631396], [1.94965372050799, 42.53576200573382], [1.944636788462619, 42.541610239495135], [1.925387651285091, 42.551703386609795], [1.917079721718989, 42.54922797514732], [1.903940550325871, 42.558668920360546], [1.890787217346854, 42.561589957608106], [1.880220117028297, 42.56847449322468], [1.874472665728295, 42.581414845189904], [1.873502171464259, 42.58820176030389], [1.886642372868611, 42.59079401112449], [1.8925553137424, 42.595962328253066], [1.893520027103337, 42.60605127733919], [1.900302887611143, 42.61490559595241], [1.910765665266294, 42.60806259122135], [1.924961203646358, 42.608538975055204], [1.933620757112883, 42.60557775780682], [1.942099307971934, 42.60852115492678], [1.950467865005679, 42.61694735076697], [1.969060314490378, 42.61674164869566], [1.976361327520832, 42.62107357437037], [1.984255761164066, 42.61376722045006], [1.993124865939206, 42.60135370999095], [2.0069200075625, 42.59168277595154], [1.999904483438616, 42.56155256988887], [2.006173893536841, 42.55690905641881], [2.015701436962548, 42.556574736651974], [2.011138138152279, 42.5452675867949], [1.975953075276159, 42.53063230009156], [1.96951270844425, 42.51467560442435], [1.967427956182311, 42.49787096901512], [1.98057807753305, 42.49477900622765], [1.975830413822203, 42.485644723295486], [1.962662598715245, 42.47683328398879], [1.960055825645867, 42.4704521123199]]]}",1157,005,13,3,66,91
11376,11190,"LA SERPENT",AUDE,LANGUEDOC-ROUSSILLON,"Commune simple",437.0,1007.0,0.1,"42.9646308122, 2.17458556586","{""type"": ""Polygon"", ""coordinates"": [[[2.167877258409765, 42.94491746717854], [2.154611606355858, 42.95552529666142], [2.152605189351074, 42.97217480617479], [2.184379431936415, 42.98495782934631], [2.193180747675558, 42.970472327664865], [2.197364600427934, 42.9655031602258], [2.194148218253869, 42.95373344996537], [2.177659369705079, 42.95090150936722], [2.167877258409765, 42.94491746717854]]]}",28540,376,13,2,11,91
50521,50800,SAINT-MAUR-DES-BOIS,MANCHE,BASSE-NORMANDIE,"Commune simple",191.0,500.0,0.1,"48.816824491, -1.15153276787","{""type"": ""Polygon"", ""coordinates"": [[[-1.147431067429439, 48.79709534924716], [-1.157376701296228, 48.8130865711464], [-1.175989022890699, 48.824127251603244], [-1.156907057048012, 48.834888304592596], [-1.157974280326027, 48.82535895160558], [-1.131205132594356, 48.81992042770399], [-1.12860942918255, 48.817110284596566], [-1.142027689536738, 48.80783796491499], [-1.140864709000128, 48.801438996022284], [-1.147431067429439, 48.79709534924716]]]}",30418,521,39,1,50,25
23018,23160,BAZELAT,CREUSE,LIMOUSIN,"Commune simple",342.0,1340.0,0.3,"46.3502358102, 1.53198134056","{""type"": ""Polygon"", ""coordinates"": [[[1.503225562153464, 46.32108302253695], [1.513043831891084, 46.33576576764714], [1.523187698942391, 46.34292254361154], [1.519317723277892, 46.3595339617068], [1.522158860557385, 46.366073335793594], [1.521373013331369, 46.378770969452574], [1.530426090712771, 46.380851308648936], [1.551309245830725, 46.3682125447913], [1.550051278825445, 46.34108786724129], [1.558114037323585, 46.33712833086971], [1.558637538967241, 46.33699985833437], [1.543906186920032, 46.3369657403856], [1.521899777364839, 46.32225442015365], [1.503225562153464, 46.32108302253695]]]}",10248,018,25,2,23,74
52011,52310,ANNEVILLE-LA-PRAIRIE,HAUTE-MARNE,CHAMPAGNE-ARDENNE,"Commune simple",275.0,517.0,0.1,"48.2007257864, 5.08748613699","{""type"": ""Polygon"", ""coordinates"": [[[5.085052136740426, 48.186518473764586], [5.073087583853883, 48.19582026314782], [5.068896573976197, 48.20808111418755], [5.079751360493943, 48.21255297194999], [5.08681710287487, 48.208692936689125], [5.099249114771618, 48.2121450421012], [5.106788608201875, 48.20062443588873], [5.09827400244704, 48.1920269527412], [5.085052136740426, 48.186518473764586]]]}",32070,011,27,1,52,21
33145,33670,CURSAN,GIRONDE,AQUITAINE,"Commune simple",73.0,604.0,0.5,"44.7957089304, -0.33460674853","{""type"": ""Polygon"", ""coordinates"": [[[-0.324771181210773, 44.787493830089915], [-0.34274175248032, 44.78433995057269], [-0.351414784909319, 44.7865560703159], [-0.35570454670493, 44.790373193366584], [-0.345205486765011, 44.80426158113815], [-0.329052154189171, 44.80913634619558], [-0.324512280499179, 44.803865868028275], [-0.312371128030033, 44.7995255292299], [-0.315209498324899, 44.7937906974774], [-0.324771181210773, 44.787493830089915]]]}",26191,145,23,2,33,72
38276,38300,NIVOLAS-VERMELLE,ISERE,RHONE-ALPES,"Commune simple",321.0,618.0,2.3,"45.5617249552, 5.30687058323","{""type"": ""Polygon"", ""coordinates"": [[[5.312651972453948, 45.54716083172167], [5.294024487752648, 45.54967774706286], [5.29330200593051, 45.55298060815694], [5.298600854678776, 45.566051843200846], [5.292885821351796, 45.57144759087726], [5.293954963568885, 45.57713719684125], [5.305058958715472, 45.57855861807486], [5.316383155210216, 45.56988475593343], [5.323910772771103, 45.55363092593645], [5.312651972453948, 45.54716083172167]]]}",27957,276,04,2,38,82
35135,35850,IRODOUER,ILLE-ET-VILAINE,BRETAGNE,"Commune simple",110.0,2355.0,2.0,"48.246152189, -1.95021443067","{""type"": ""Polygon"", ""coordinates"": [[[-1.968629526227, 48.21463044070628], [-1.969009622096164, 48.22409888678944], [-1.982881566432078, 48.23325091999133], [-1.991895841667018, 48.23538541384148], [-1.985312922490684, 48.2435432825123], [-1.986693529750493, 48.24971474987551], [-1.975796412862241, 48.25610665714514], [-1.976557999537209, 48.26273697335313], [-1.965359762375391, 48.26969932898939], [-1.950272083984205, 48.27166683948472], [-1.931127285615402, 48.26781581431807], [-1.906230799254089, 48.25176023410648], [-1.9157440507742, 48.241456998662635], [-1.916948542140204, 48.23194993944207], [-1.950718501675621, 48.22730178899869], [-1.954336003662801, 48.21784597832039], [-1.968629526227, 48.21463044070628]]]}",11086,135,04,3,35,53
07121,07470,LACHAPELLE-GRAILLOUSE,ARDECHE,RHONE-ALPES,"Commune simple",1102.0,2073.0,0.2,"44.8117618119, 4.01886475359","{""type"": ""Polygon"", ""coordinates"": [[[4.047922964080553, 44.79527984719752], [4.043234208758161, 44.804283012529204], [4.039003063315546, 44.80322424573875], [4.034742044554153, 44.794350162879624], [4.020424895198462, 44.794888013783975], [4.011418563963605, 44.787695372880954], [4.002250353763493, 44.78973246903566], [3.996440440227758, 44.799364972172924], [3.984807882683283, 44.80524938430215], [3.981884766014732, 44.81167708234439], [3.987104489316717, 44.816474872152526], [3.981367788880276, 44.82625904042304], [3.985473908584337, 44.83169706426], [3.999408107774441, 44.82402708859808], [4.009587329387849, 44.834991856441086], [4.021067931972865, 44.83029475059879], [4.02858717785841, 44.83461927853905], [4.041023404930405, 44.824904975939866], [4.039509387649064, 44.821713733282415], [4.048312134220856, 44.81954196450953], [4.059208317396418, 44.804977981168506], [4.068305915320213, 44.805187856332786], [4.060280736687533, 44.798133693277286], [4.047922964080553, 44.79527984719752]]]}",191,121,08,1,07,82
60638,60250,THURY-SOUS-CLERMONT,OISE,PICARDIE,"Commune simple",111.0,545.0,0.7,"49.3584817285, 2.32859309927","{""type"": ""Polygon"", ""coordinates"": [[[2.343893578488165, 49.3461713518394], [2.329487791236359, 49.346209145843865], [2.328218763775807, 49.349626987650474], [2.30654707941581, 49.35988707712946], [2.308575097357915, 49.366703429295065], [2.325867408000974, 49.37056747967226], [2.34829682440968, 49.359202470036934], [2.343893578488165, 49.3461713518394]]]}",18295,638,24,2,60,22
50605,50660,TRELLY,MANCHE,BASSE-NORMANDIE,"Commune simple",51.0,1190.0,0.7,"48.9606378787, -1.4175703278","{""type"": ""Polygon"", ""coordinates"": [[[-1.446129030477303, 48.94189457470965], [-1.446753886079849, 48.94200647366264], [-1.45290479308581, 48.964799099055334], [-1.433245557692201, 48.96749162683065], [-1.430271307799888, 48.973356762804], [-1.410647056270695, 48.976026095924304], [-1.39958928011241, 48.975342849856794], [-1.399418461417897, 48.97203483404372], [-1.378900531667931, 48.96330297159523], [-1.381699764631709, 48.95400525933301], [-1.396283445983435, 48.95035465377769], [-1.415636381801264, 48.954254021114444], [-1.446129030477303, 48.94189457470965]]]}",12203,605,23,3,50,25
